stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55
emobank_captured_moments_28882_28898,This is torture.,1.67,3.67,-0.665,0.3349999999999999,1.8698564479823188,4.613554794931196,5,5,"```json
{
  ""valence"": 0,
  ""arousal"": 9",0.0013180306963999158,1.7428198444291019,5.322106711757647,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.0008204692826878606
emobank_Nathans_Bylichka_10078_10146,"I have to warn you, though, you won’t like what I have to tell you.”",2.0,3.67,-0.5,0.3349999999999999,2.264346199895559,4.888927343200374,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.002050517677355871,2.4319167543940625,5.176498683555802,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0029494283245319465
emobank_Nathans_Bylichka_56058_56169,I raised the stake; he drew back the dagger for a slash that could doubtless open my neck from throat to spine.,2.3,3.8,-0.3500000000000001,0.3999999999999999,2.6173119853294278,6.44237510018742,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.002962395792517289,2.718217782668885,6.438100636247535,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.003220921866401118
emobank_defenders5_3431_3435,“NO”,1.7,3.9,-0.65,0.4499999999999999,1.819110602381936,1.4520678594443879,5,5,"```json
{
  ""valence"": 0,
  ""arousal"": 1",0.0009576237804718445,1.8494314389713666,2.0569818074890596,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.0009245305538377353
emobank_A_defense_of_Michael_Moore_12034_12044,"""Fuck you""",1.2,4.2,-0.9,0.6000000000000001,2.5467836266099546,4.671768124268727,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.004416674906224539,1.9880523710540554,5.291630038373584,0,1,"{
  ""valence"": 0,
  ""arousal"": 1
}",0.0022897521414101847
emobank_hotel-california_17786_17806,"“That's still dumb,”",2.0,3.75,-0.5,0.375,2.3140062031243183,1.858548722087463,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0009458758997297868,2.409119475034698,2.724112333860729,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0013878030085250374
emobank_The_Black_Willow_4372_4383,"""Damn you,""",1.75,4.12,-0.625,0.56,2.5223352401027204,4.082628931652477,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.003707625605686735,2.4865187687151415,4.833797537306285,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.003121731567594303
emobank_Fermentation_Eminent-Domain_5349_5372,And I am really pissed.,1.8,4.0,-0.6,0.5,2.9619062360758703,5.980173758940576,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.004250834706969684,2.3489778032494204,7.455460956431825,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0014250007417005513
emobank_detroit_13308_13320,I think not!,2.3,3.9,-0.3500000000000001,0.4499999999999999,2.8737976169464843,2.5817032575877357,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.002770352347678612,2.7142838427167524,3.050154693931033,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0030321527205317026
emobank_detroit_11992_12207,"Have we really built a ""Great Society"" or is that all propaganda -- Bull Shiite to hush free thought, eyes to the flag, while our pockets and resources were raided by shysters, spin-meisters, schmucks and banksters?",2.0,3.8,-0.5,0.3999999999999999,2.4075258062728957,3.2876233260769343,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0030371792507578412,2.499412769920572,3.348653760297577,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0035304557335261093
emobank_The_Black_Willow_4463_4529,"He pounded his desk in vain, cursing the foul muse that drove him.",1.9,3.8,-0.55,0.3999999999999999,2.4236768765224945,4.953970451919749,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0027986750208918655,2.4848377539462434,5.578739997119371,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.002830391008105999
emobank_easy_money_11294_11394,"For some reason I thought of a giant clown face from a carnival ride, but it scared the hell out me.",2.1,3.7,-0.4499999999999999,0.3500000000000001,2.614374379985501,5.883078234612834,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.003561129983033834,2.5940934081139946,7.056880333948373,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0023035398291930305
emobank_Nathans_Bylichka_52097_52120,"Suddenly, Amy screamed.",2.0,3.71,-0.5,0.355,2.6546848285812175,6.119518507760216,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0018066282432246895,2.8699990548744356,7.164026678450568,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0012685148176818845
emobank_The_Black_Willow_4372_4422,"""Damn you,"" he cried, ""will you never leave me be?",1.78,3.78,-0.61,0.3899999999999999,2.7927940884706306,5.0720253028577975,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.004620673789995578,2.875076981093816,5.361507229744566,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.004505148595825773
emobank_SemEval_994,Collision on icy road kills 7,1.67,3.78,-0.665,0.3899999999999999,2.509835499812253,4.599349638991534,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.002302413927105597,2.4455073721503497,5.532185150822932,2,6,"{
  ""valence"": 2,
  ""arousal"": 6
}",0.0013342809230784912
emobank_lw1_1033_1057,Of all the impertinence!,1.88,4.12,-0.56,0.56,2.4768068402854544,3.0393853617039714,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0025417594676245773,2.6409525903620534,4.282396685935369,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0032527196217841596
emobank_The_Black_Willow_16502_16537,"""Heavens, no,"" said Nathan, aghast.",2.1,3.7,-0.4499999999999999,0.3500000000000001,2.4408062001649755,4.2429002994920415,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0021719183478600317,2.594169202229623,4.970400589323711,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0024533704371767747
emobank_Nathans_Bylichka_22420_22431,"“Oh, shit!”",1.9,4.3,-0.55,0.6499999999999999,2.8297993860377293,6.249291143264367,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.003233317432507732,2.532780694185011,7.7023605738502905,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.001050775950603254
emobank_easy_money_13623_13705,"""None,"" I said and slipped the knife into his neck right at the base of his skull.",2.1,3.9,-0.4499999999999999,0.4499999999999999,2.6365305875540366,6.306856156888543,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0028645957502118026,2.578156979399136,6.610234411690243,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0026096371428853487
emobank_Nathans_Bylichka_7597_7686,"My girlfriend has disappeared, I don’t even know where to start looking, and I need help!",1.57,4.0,-0.715,0.5,2.4854811594276494,6.919211773449002,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0023595872732811497,2.3744669158347245,7.851424740020917,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0009515040623654936
emobank_cable_spool_fort_6006_6023,You didn't fight!,2.2,3.8,-0.3999999999999999,0.3999999999999999,2.6199508199503705,2.7582031663536073,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.002059658169935685,3.0222631532466284,3.1965084531954115,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0029818437292139822
emobank_detroit_3555_3589,I was actually afraid for my life.,1.7,3.9,-0.65,0.4499999999999999,2.3669716149873503,5.336132473615485,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.002079504842973992,2.3416241500479464,5.995179073733824,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0015897422661368499
emobank_WhereToHongKong_59648_59721,Dr. Sun Yat-sen (1866–1925) began his political career in Canton.,3.0,2.33,0.0,-0.3349999999999999,6.522644507587984,3.8482227377677303,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0022868526906703497,5.9398856412404815,4.492079597963348,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.006774667133364745
emobank_Nathans_Bylichka_31628_31664,This place is just a little of both.,3.0,2.25,0.0,-0.375,5.11481450645355,4.287509086117186,5,5,"```json
{
  ""valence"": 5,
  ""arousal"": 3",0.03450645203929181,5.3037942536777125,4.90529170489397,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.03701089809928975
emobank_110CYL070_1325_1335,"Sincerely,",3.0,2.3,0.0,-0.3500000000000001,6.395678926061497,4.410928377058631,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.005486795786601856,6.453338045782421,5.174577027779853,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.00793102931235612
emobank_Nathans_Bylichka_2070_2112,I was feeling calm and private that night.,3.1,1.8,0.05,-0.6,6.552117932142441,3.3131511146014088,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0023854275844201883,6.952686412365859,3.965267902865632,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.00228978709570358
emobank_hotel-california_21106_21113,Silent.,2.9,2.2,-0.05,-0.3999999999999999,2.2035180108980787,1.756337683861578,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0010720743600802812,3.2998908967339013,2.8746046399293954,3,2,"{
  ""valence"": 3,
  ""arousal"": 2
}",0.009981503622324443
emobank_SemEval_801,Rice: U.S. won't pull plug on Iraq,3.14,2.29,0.07,-0.355,6.7282853288517295,4.3149613547147405,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.0025770205512187683,6.650479716880204,4.81470080206242,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005156144683275907
emobank_110CYL071_18_35,"November 15, 1994",3.0,2.2,0.0,-0.3999999999999999,5.60930505116967,4.288503367337198,5,5,"```json
{
  ""valence"": 6,
  ""arousal"": 3",0.0109249198046213,5.756055348853873,4.879299963362502,7,6,"{
  ""valence"": 7,
  ""arousal"": 6
}",0.013639220162665742
emobank_WhatToHongKong_3035_3172,"Pick up a copy of HKTA’s “The Official Dining, Entertainment & Shopping Directory” in which all member stores are listed.",3.2,2.2,0.1,-0.3999999999999999,6.57295586657351,3.8923808223897933,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.002623773530000751,6.606778665845552,4.63709543218762,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005440357353542245
emobank_IntroHongKong_1558_1761,"But in fact, once news of the handover vanished from the front pages, the people of Hong Kong returned to their usual topics of conversation: the economy and the price of housing.",2.9,2.1,-0.05,-0.4499999999999999,5.485975517023794,3.6187779337034014,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.005855852874962231,5.559068607377526,4.477378665269045,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.009901586617977128
emobank_114CUL059_18_30,"July 25,1997",3.0,2.2,0.0,-0.3999999999999999,5.506137207828709,4.181383219206162,6,4,"{
  ""valence"": 6,
  ""arousal"": 4
}",0.009767036530003905,5.643637020359436,4.716587680039995,6,4,"{
  ""valence"": 6,
  ""arousal"": 4
}",0.0120677757908087
emobank_Nathans_Bylichka_39817_39841,The man closed his eyes.,3.0,2.27,0.0,-0.365,3.341765972613047,2.9289504343040664,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 2",0.004382842675583337,4.329556269582766,3.877411694771248,3,2,"{
  ""valence"": 3,
  ""arousal"": 2
}",0.008587696797433486
emobank_hotel-california_33981_33997,Some other ship.,3.0,2.33,0.0,-0.3349999999999999,4.127255061955418,3.0364216280297978,3,2,"{
  ""valence"": 3,
  ""arousal"": 2
}",0.0062063086451611136,5.314568767188965,4.321108677338958,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.014209399533758845
emobank_Fermentation_HR5034_14155_14202,"arunrob@gmail.com October 13, 2010 at 12:39 PM",2.88,1.87,-0.06,-0.565,3.941568115565314,3.1993457625308763,5,5,"```json
{
  ""valence"": 6,
  ""arousal"": 4",0.007932233437497488,5.534891863591754,4.72109238370687,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.013565421397916501
emobank_Fermentation_HR5034_7908_8121,"""Over half the states have been sued challenging their alcohol laws. The lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for I.D. checks) to buy alcohol""",2.67,2.33,-0.165,-0.3349999999999999,2.599570654829437,3.74687133426816,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0031788399978096757,3.106747816091101,4.229133954263294,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0049713097247065475
emobank_hotel-california_29929_29956,“I never thought about it.”,3.0,2.09,0.0,-0.455,3.5546343801058273,2.6379388881899835,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 2",0.004766858669910973,3.8134760158922547,3.3852465775817366,3,2,"{
  ""valence"": 3,
  ""arousal"": 2
}",0.006491148540182545
emobank_easy_money_4002_4130,"There was only one chair, so I sat on the edge of the bed as he handed me a book open to a picture of some sort of stone tablet.",2.9,2.3,-0.05,-0.3500000000000001,3.838417086506067,4.484676541344817,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5",0.010945357860490038,4.180007093935032,4.7621497633732535,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.011723132310135479
emobank_wsj_0120_3120_3137,"""migrate to 900,""",2.86,2.29,-0.07,-0.355,2.8488843156206527,2.8116729325242376,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0029341094787715743,4.4090942702074996,3.9348217453048773,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.00975942960745564
emobank_wwf12_31_148,"December 7, 2000 FirstName LastName StreetNumber StreetName, CityName, StateName, ZipCode",3.0,2.0,0.0,-0.5,2.75394310804239,2.2959330538228064,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 4",0.0033634814046877024,4.513250670105184,4.063003004087404,3,4,"{
  ""valence"": 3,
  ""arousal"": 4
}",0.013771237899821901
emobank_NYTnewswire7_7563_7623,She can be contacted at michellecole(at)news.oregonian.com.),3.0,2.25,0.0,-0.375,5.716704797207301,3.1764963470470686,5,5,"```json
{
  ""valence"": 6,
  ""arousal"": 3",0.004998738581204143,6.156074246287593,4.299866567605468,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.00856003059492311
emobank_Nathans_Bylichka_34328_34342,Nepthys asked.,3.0,2.29,0.0,-0.355,5.506069602102227,3.7728614907530407,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.006236890806642788,5.989286197853904,4.950157778171228,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.010768901749106566
emobank_WhereToHongKong_54465_54535,The island is also the designated home of the University of East Asia.,3.1,2.3,0.05,-0.3500000000000001,6.442258138869188,4.11235257293025,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.00483170598614597,6.511547155531361,4.878225379554585,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.007304838593027378
emobank_hotel-california_33370_33568,"The speed of sound in dry air at twenty degrees Celsius or sixty-eight degrees Fahrenheit is three hundred and forty-three meters per second, or one thousand one hundred twenty-five feet per second.",3.0,2.33,0.0,-0.3349999999999999,4.696779262155487,2.779098134371883,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 2",0.009205976197742797,5.6932036501448255,4.03993925385232,6,4,"{
  ""valence"": 6,
  ""arousal"": 4
}",0.01940289055178309
emobank_NYTnewswire1_268_471,"ANAHEIM, Calif. -- The Anaheim Angels got help where they felt they needed it most, agreeing to trade for Milwaukee Brewers outfielder Alex Ochoa only hours before Wednesday's nonwaiver trading deadline.",3.12,2.25,0.06,-0.375,6.467625167767084,4.655134837105322,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0032167147105185744,5.596925313930814,4.601383424282585,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.006048620088719327
emobank_NYTnewswire9_5598_5682,"He said that they had split the atom and that we were going to drop an atomic bomb,""",2.78,3.22,-0.1100000000000001,0.1100000000000001,2.447562010327201,4.6569240880653195,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0032518093846898846,3.358562657649766,4.767072514120223,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5",0.0067768070777842
emobank_SemEval_1271,"Beauticians cut, curl, offer stroke-prevention info",3.14,3.0,0.07,0.0,5.304873491390622,3.5969655726737724,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.008688869286362378,5.923317719395064,4.103784173721813,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.010582154064866213
emobank_NYTnewswire9_7753_7754,"""",3.0,2.6,0.0,-0.1999999999999999,5.89639396521249,3.987091932457301,5,5,"```json
{
  ""valence"": 6,
  ""arousal"": 4",0.009158386132358629,6.214880919510734,4.615210987522352,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.011579184536532505
emobank_Nathans_Bylichka_19925_20022,"When it had all burnt, a thin outline of a doorframe appeared on the wall across from our corner.",2.9,2.7,-0.05,-0.1499999999999999,4.617442802323844,4.508079461996238,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5",0.012931373579485757,5.07889431406211,4.9644914421935855,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.012206687582420595
emobank_lessig_blog-carbon_1966_1997,I am suspicious of cap & trade.,2.6,3.2,-0.1999999999999999,0.1,2.6380147818818225,3.0098400869609336,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0025625194494688103,2.9237992680288842,3.9517215617950137,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.0058595672755252055
emobank_IntroDublin_7658_7712,The Irish are actually beginning to come home.,3.2,3.1,0.1,0.05,7.015834508344666,4.646314614951441,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.0014752275084702821,6.936462897634463,5.219413346590842,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.001818279551468516
emobank_118CWL048_1006_1066,Over 150 girls are currently waiting for a Big Sister.,3.0,3.44,0.0,0.2199999999999999,6.021105534064536,4.483986258892742,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.004476575865326179,5.999478103615347,4.923099742361363,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.006596830097001503
emobank_20020731-nyt_5994_6106,"Nor did it cite a $1,590 Oriental carpet that Chang gave to Torricelli's former wife, Susan Holloway Torricelli.",2.88,3.0,-0.06,0.0,2.2373708147179827,2.3098263922637132,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0011740152242985845,2.6133849408551773,2.7757369503702853,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.002730508769276611
emobank_Bartok_16606_16856,"In Example 2, the entire development section is represented by exactly three pitches, and indeed each subsection is associated with one of these three pitches as its tonal center—none of these pitches is involved in the structural whole-tone descent.",3.0,2.88,0.0,-0.06,4.671806472540332,2.9798932466250823,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.004048093815809847,5.582914965915358,3.5406224246201283,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.005425846846189184
emobank_A1_65_84,Dubai 01-82 (AFP) -,3.0,2.7,0.0,-0.1499999999999999,3.9218401503672915,3.124112783722976,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 4",0.006576805537498145,4.897017765508699,4.107612422072337,3,4,"{
  ""valence"": 3,
  ""arousal"": 4
}",0.012382418845989144
emobank_NYTnewswire5_1031_1103,"Right now, some particularly nice ones are in Bay Area farmers' markets.",3.3,3.3,0.1499999999999999,0.1499999999999999,6.853461709241042,4.1127194131962765,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0016539683952838371,7.050333158939567,4.6198541639517225,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0014603321619607334
emobank_wsj_0127_805_889,"Reed is paying an interim dividend of 4.6 pence, up 15% from 4 pence a year earlier.",3.0,3.0,0.0,0.0,6.225584991289132,4.175654061228732,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.006509795040017903,5.965973033289773,4.353373994342468,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.009681613614595476
emobank_WhereToHongKong_1285_1483,"Next to the Jardine building is Exchange Square, a complex with a large shopping mall; just behind it is the General Post Office with a philatelic center on the ground floor.",3.0,3.0,0.0,0.0,6.091399085494198,4.161090246898597,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.01090045217036532,5.930775470981859,4.657728394407346,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.017204739060475538
emobank_Ant_Robot_6023_6148,"Sensors will include a thermometer, photoreceptors, bump sensors, a polarization compass, and a series of chemical receptors.",3.0,3.0,0.0,0.0,6.09255090133588,4.529846442654527,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.006110526270047874,6.6687318637234885,5.11850537167537,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005865016364012025
emobank_wsj_0127_928_1005,"Earnings were hurt by disposal of operations in its restructuring, Reed said.",2.44,3.0,-0.28,0.0,2.4397235968614015,2.890454300803528,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0019522497684856949,3.201242572855,3.8839330410021033,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.006256314082308628
emobank_SemEval_929,"Dell to cut bonuses, trim management",2.8,3.0,-0.1,0.0,2.625499610020138,3.550081539654069,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.003277143889019234,2.843093837906241,3.7585082338651024,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.003994675040361302
emobank_Acephalous-Internet_1270_1472,"This realization is obviously not of world-historical importance, merely a reminder that this thing whose existence we take for granted daily represents a fundamentally weird complement to human memory.",3.0,3.0,0.0,0.0,3.893793910456898,3.7517151666942596,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5",0.009924122703800822,3.2671300121062665,3.9472734602491735,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.008234631052083614
emobank_114CUL059_911_1020,"These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships.",3.25,3.62,0.125,0.31,5.575083434487523,4.237343027235212,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.009316561300922989,5.844371584874392,4.730946274233553,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.011377566442689504
emobank_WhatToHongKong_16110_16267,"Although the music may seem strange to the unaccustomed ear, it certainly won’t put you to sleep; cymbals and drums guarantee your alertness.",3.12,3.25,0.06,0.125,7.253805876209547,4.407712876181714,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.0004969743377386002,7.388948078975941,6.007362095342852,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.0002695576674937149
emobank_Ant_Robot_50291_50564,"Workers probably switch to patrolling based on their perceived life expectancy and as a function of a gene whose expression changes between young and old ants, and this is easily emulated using a clock pulse counter in Antie’s CPU that will count its “age” since last boot.",3.0,2.9,0.0,-0.05,5.511047378519417,3.7624134787720744,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.00501161671838126,5.9293484637390925,4.047031494629925,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.00580706536214201
emobank_Nathans_Bylichka_23761_23834,"As you can see, our situation is of personal importance to the young man.",3.09,2.73,0.0449999999999999,-0.135,6.028073096682389,4.422861934133408,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.003269113759976657,5.845550660673389,4.947307587323195,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.006294300005211374
emobank_Nathans_Bylichka_33184_33265,They were always my favorite part of the Greek myths I read in elementary school.,3.3,2.9,0.1499999999999999,-0.05,6.510984403613538,4.178635518844356,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.001978332852726128,6.871402377865254,5.219772486351129,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.002896152367522403
emobank_Homosexuality_3849_4031,"This theory, which defined Urnings as males who turned to other males as sexual partners, was published in twelve pamphlets by Ulrichs, starting in1864.",2.83,3.0,-0.0849999999999999,0.0,2.193756430036325,2.364255583657493,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0012995346214213575,2.847420956873931,2.942668403842387,3,2,"{
  ""valence"": 3,
  ""arousal"": 2
}",0.0031256318382147015
emobank_vampires_1039_1046,'ninja',3.0,2.9,0.0,-0.05,4.521280915000427,3.4094498950361998,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.008711110821843438,5.522357387674978,4.1975640410957,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.012824306645805743
emobank_WhereToHongKong_54675_54833,"A grand colonial house, fully restored and outfitted with period furnishings, provides the centerpiece for this expanding “cultural village. ”",3.0,3.0,0.0,0.0,6.679734187481028,4.733369359015129,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.004824772105287795,6.768187107231919,5.043306846380014,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005442176089016661
emobank_anth_essay_4_15389_15507,"Difficulties arise, however, as conflicts between the traditional and modern and native languages and Spanish develop.",2.8,2.9,-0.1,-0.05,5.6204609413278455,4.122024943319879,5,5,"```json
{
  ""valence"": 6,
  ""arousal"": 4",0.015654353598708676,5.677333741950855,4.747035731651261,6,5,"{
  ""valence"": 6,
  ""arousal"": 5
}",0.021596124312719976
emobank_hotel-california_3981_3998,She turned to me.,3.0,3.0,0.0,0.0,5.600561036563823,4.609351911129872,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.009590114376972868,5.812199084054722,5.1529641939461355,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.013753080791342295
emobank_A_defense_of_Michael_Moore_14510_14661,"b) Why should Moore leave the words ""Clinton is on the Today Show"" visible in the text, which is necessary to correctly interpret the highlighted part?",3.0,3.25,0.0,0.125,4.694544470600928,3.4355580802807077,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.005260368747624816,5.865306680254741,3.8106176923885173,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.004005386246016631
emobank_SemEval_116,Top General Optimistic on Iraq,3.0,3.12,0.0,0.06,7.2941067610692905,3.8314824517997157,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0006654815047547255,7.310454249569583,4.74281854695154,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0012239182810301569
emobank_Acephalous-Internet_2299_2485,"Now that I remember him, which I didn't before, I remember him as being the pitcher who'd pitched for 1) the team the Mets faced to get to the '86 Series and 2) the one they faced in it.",3.0,3.0,0.0,0.0,6.651809063438199,4.089494542442047,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.003395174287145237,6.744185289206059,4.543739136665573,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0038625491364932428
emobank_IntroDublin_6967_7136,"Almost half of Ireland’s population is under twenty-five, and with its universities and professional schools, Dublin also has a large student population.",3.0,3.0,0.0,0.0,6.788523366004968,4.2029542635138535,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.0022152058642733686,6.737094880886834,5.020619493477866,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0044115175418581115
