id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
Black_and_white_7585_7779,"We have superceded both the ‘brown’ of decadence and classiscm and the ‘blue’ of divisionism, the cult of the blue ky, the gods with green beards and the spectrum.",3.2,3.0,3.4,3.2,3.0,3.6,5.665637908597016,6.293904734001152,6.075661345197786,5,5,5,0.06702377683377886,5.498419201786001,6.0768883912663085,5.663780705054358,5,5,5,0.07748616266564179,5.6060466626775005,6.411193421562562,5.789418611787405,5,5,5,0.06665658379759418
Black_and_white_7791_7809,WHITE pure white.,3.0,3.33,3.33,2.8,3.0,2.8,5.539027214801731,6.666214719181527,6.241129112296352,5,5,5,0.08733787249677472,5.473674089055728,6.51440324033223,6.002070591051595,5,5,5,0.07794910765232733,5.523696109160164,6.822823705520227,6.097455394931772,5,5,5,0.0841868331985788
Black_and_white_7845_7950,For these reasons black and white have been placed at the top of the hierarchy of colors.,3.0,3.0,3.0,3.2,2.8,3.2,5.560291060352313,6.046478963525365,6.580611092829596,5,5,5,0.045207973002000565,5.454730348059348,5.723534274449835,6.1531872074476555,5,5,5,0.054941941824721265,5.54421850303067,6.001872186541497,6.416787162657527,5,5,5,0.03915342133447321
Fermentation_Eminent-Domain_1064_1099,There are 13 AVAs in Sonoma County.,3.0,2.6,3.0,3.0,3.0,3.0,5.350666135627747,5.884388601683259,5.4396416159339935,5,5,5,0.14124163331869585,5.223276134423398,5.5403089155465155,5.02817646550302,5,5,5,0.17115433017083617,5.391188898728861,5.823979045878993,5.097470430309847,5,5,5,0.1426401192000754
Fermentation_Eminent-Domain_10827_11013,"In a way, all this tries to approach terroir from a slight distance; plus the historical distinctions between the two premium distinctive varietal regions, Napa county and Sonoma county.",3.0,3.0,3.0,2.5,2.5,3.5,5.697526508976536,6.431869609647581,5.867351061063782,5,5,5,0.03758548287296925,5.567396699802759,6.107539862089482,5.631850895549725,5,5,5,0.041287675716035324,5.770553699858796,6.578238624260316,5.581262719922069,5,8,7,0.02769635960616263
Fermentation_Eminent-Domain_13150_13302,"Sonoma County, with roughly half of the wineries of Napa County, wins roughly twice as many gold medals in national and international wine competitions.",3.2,3.2,3.2,4.0,3.4,3.4,5.854393650844254,6.6517955434555,6.291271553312374,5,7,6,0.028816324661135078,5.596583926548131,6.510135647785536,5.877464170260243,5,7,5,0.03129960424660806,5.8545398043144425,6.80572824489912,5.957006543852813,5,8,7,0.033723213711750584
Fermentation_Eminent-Domain_13690_13882,"I disagree, but I am eternally hopeful, optimistic that the Sonoma County Vintners will inject a little passion and not more of the same old staid and boring in their marketing communications.",3.0,3.0,3.33,3.2,3.2,2.8,5.253109477859377,5.6344249314377075,5.727279575521059,5,5,5,0.04884362767559469,5.145516221521271,5.431434854692597,5.458026875664334,5,5,5,0.05245428111632906,5.323330330175581,5.515273624953066,5.516305695928852,5,5,5,0.041698658637011
Fermentation_Eminent-Domain_2413_2562,"Honore Comfort, Executive Director of the Sonoma County Vintners Association and an outstanding representative for Sonoma County wines noted this: "".",3.0,2.5,3.0,3.2,3.0,3.2,5.666959192529532,6.6508466429097055,6.403406583189248,5,8,7,0.0489009432770286,5.5610966310330365,6.312297584875618,6.005996403093442,5,5,5,0.055345346430682445,5.906470432395681,6.945184845651924,6.3591773505934395,5,8,7,0.034539228432087864
Fermentation_Eminent-Domain_2898_2968,"They point to the prestige that the ""Napa Valley"" designation carries.",3.0,2.6,3.0,3.33,3.33,3.33,5.431555220617451,6.116569825375111,5.595050051903542,5,5,5,0.12391205641161918,5.31458500569518,5.715548885028168,5.002094680278814,5,5,5,0.11685208636450599,5.494994127901768,6.266758213915903,5.347665836173589,5,5,5,0.11287476588261533
Fermentation_Eminent-Domain_3308_3492,"The vintners in Sonoma County simply can't make a case for ""Sonoma County"" having any meaning or for a region as vast as ""Sonoma County"" delivering any degree of quality to the grapes.",3.0,3.0,3.0,3.0,3.0,3.0,5.032912237687771,5.075073977665275,4.577277572441933,5,5,5,0.04504370219228455,5.03562786478389,5.0391577451813205,4.395502259343777,5,5,5,0.040087306614267,5.1606884585844,5.516866777857664,4.271107192883429,5,5,5,0.035924919708100196
Fermentation_Eminent-Domain_4679_4858,"It also is a 'social promotion' in the sense that great Sonoma wines that now are forced to use ""Sonoma County"" will be giving some of their credibility to their lesser neighbors.",2.8,3.0,3.2,3.4,3.4,3.4,5.372053982204107,6.063044935408965,5.694244969676822,5,7,5,0.04443736959008023,5.262443579228456,5.66226279826029,5.305544101507506,5,5,5,0.05326582300171536,5.483031478056952,6.056282376146305,5.335601365651427,5,5,5,0.044796736861661926
Fermentation_Eminent-Domain_5533_5650,"I completely agree with you when you state: ""Such an association will not be made with 'Sonoma County' wines...ever.""",3.0,3.0,3.4,2.6,3.0,3.4,5.880042177119089,6.741417759925335,6.715104836422867,5,8,7,0.03659876094100555,5.785352444350778,6.438063032043961,6.450548417252986,5,5,5,0.034824048409822506,6.01356656265383,6.838247219628482,6.68264690868313,5,5,5,0.03636612812633189
Fermentation_Eminent-Domain_97_347,"I was disappointed, though not surprised, to see that today a conjunctive labeling law dictating that ""Sonoma County"" be placed on every label on wines produced from grapes grown in Sonoma County was unanimously passed by the California Legislature .",2.6,3.2,2.8,2.6,3.0,3.0,5.1134414357108415,5.490134445710374,6.303460839105293,5,5,5,0.07150925497529191,5.1691751494079,5.274271216427724,6.119853455547115,5,5,5,0.08470762982649824,4.722008267122521,4.756925362850289,5.611049797376888,5,5,5,0.08691015355200306
Fermentation_HR5034_12069_12195,Tom said... Seems like some old geezers are filling their pockets with some major greenbacks getting this bill passed through.,3.0,3.0,3.0,2.2,3.2,2.6,5.3787186241098865,6.197998311089881,5.756567341344525,5,7,5,0.0484865628619457,5.241184062884933,5.837972248476547,5.264290039315554,5,5,5,0.0707178582182103,5.335050994419498,6.219419667082492,5.464201479351143,5,5,5,0.05525414576193773
Fermentation_HR5034_12813_12937,"You do have a few valid points but they too may be predicated on false premise, I do not claim to be the all knowing expert.",3.0,3.0,3.0,2.6,3.6,2.6,5.004834970300998,5.60517153001853,4.951717850065069,5,5,5,0.0937139986323678,5.012217653747356,5.592431575910098,4.697315138349507,5,5,5,0.08483825842615918,5.178273545291921,5.870422772627492,4.7997583607963605,5,5,5,0.0736652240308042
Fermentation_HR5034_4427_4487,It does not preempt a state law that allows direct shipping.,2.8,2.6,3.0,2.8,3.0,3.0,5.3265434494996375,5.568471229019936,5.207589746225055,5,5,5,0.10329134433781001,5.263707928801345,5.329215014541059,4.851154672413175,5,5,5,0.10399287666521051,5.424445298077649,5.5465933955269495,4.828788923935466,5,5,5,0.09705181345341793
Fermentation_HR5034_6052_6086,"No it doesn't ""amend"" the faa act.",3.0,3.0,3.0,2.6,2.4,3.2,4.90463277525033,5.3183040502598615,5.091347988427647,5,5,5,0.07989390024986055,4.829508799243731,5.2116851336801835,4.7576635856041865,5,5,5,0.07706081032465331,4.844548876248442,5.236685302536481,4.8547070206087195,5,5,5,0.06861927810275231
Fermentation_HR5034_6087_6112,It overrides it entirely.,2.8,3.0,3.0,2.8,3.0,3.0,5.6210451674463995,5.986447575076853,6.0300901007464915,5,5,5,0.068663655579015,5.334480376352194,5.593487824170019,5.6357825912981605,5,5,5,0.07026318246812438,5.5288096883542766,5.652799407556247,5.599289702631588,5,5,5,0.06807332139383787
Fermentation_HR5034_7056_7188,"More importantly, the very language of H.R. 5034 gives states the explicit right to discriminate against out-of-state wine shippers.",2.4,3.0,3.0,2.8,3.0,3.4,5.205824809354139,5.693128111105818,5.729364516133682,5,5,5,0.0556002749918288,5.16292080257063,5.5902239375729925,5.143394614812146,5,5,5,0.053295148823638235,5.292371358076941,5.803791024099457,5.251111608514623,5,5,5,0.054582354982243224
HistoryLasVegas_10868_10955,"The El Rancho Vegas (1941) was the first, followed by the Last Frontier (1943).",3.0,3.0,3.0,3.0,2.6,2.8,5.419805641620504,6.300325910635236,5.77478421158602,5,5,5,0.07062197998216573,5.191395260247239,5.971521470954257,5.222077768239014,5,5,5,0.09041334127456481,5.258910553493068,6.3090115088020156,5.387533929846471,5,5,5,0.07814721045486467
HistoryLasVegas_11247_11353,"When the Flamingo opened in December 1946, it did so with Hollywood flair and the new Vegas flash.",3.0,2.8,2.8,3.2,3.2,3.2,5.685375362482784,7.1313258190620745,6.595780597369335,5,8,7,0.032527010032816724,5.4164013644421125,6.747312466348382,6.09140531588577,5,8,7,0.055442980280645225,5.505893959691267,7.230105499622832,6.234625481664604,5,8,7,0.040046344068416194
HistoryLasVegas_14858_15018,"That, combined with the formation of the Nevada Gaming Control Board, would signal the beginning of the end for heavy mob influence in the city.",3.0,3.0,3.0,3.0,3.0,2.8,5.468300987362366,6.306973197945115,6.4783927872897555,5,7,6,0.03505532714888554,5.3900728551691905,6.110186892163168,6.047087048663858,5,7,6,0.04721399737679685,5.46877855608044,6.174585530398057,5.904197451152134,5,5,5,0.04545816963673422
HistoryLasVegas_15240_15304,What was once a sure thing became much more competitive.,3.2,3.4,3.2,2.2,2.8,2.4,5.262716411797517,5.582169190623144,5.363554538906603,5,5,5,0.1131752418082095,5.184712819365055,5.487217500735698,5.180968664589201,5,5,5,0.12201412456016343,5.280959457652811,5.633574009992456,5.181239818049057,5,5,5,0.10362619557788368
HistoryLasVegas_16025_16184,"This trend has led to many more demolitions, including the Dunes (replaced by Bellagio), Aladdin (the new Aladdin) and Sands (Venetian) hotels.",3.0,2.5,3.0,2.8,2.8,3.0,5.339358784381643,6.112938737134283,5.838472665807425,5,5,5,0.09235529155505837,5.252544939648404,5.877237099671046,5.410005932377395,5,5,5,0.10066537433161452,5.4110386154752455,6.276576556339232,5.703457027188941,5,5,5,0.08342191995807582
HistoryLasVegas_17793_17932,"Over 20,000 additional hotel rooms have been added in a few short years, including resorts in Summerlin and Lake Las Vegas.",3.6,3.6,3.4,3.4,2.8,3.2,5.741383648412962,6.505059423170021,5.862588218378669,5,5,5,0.05746310032578499,5.6501775736184845,6.190484821504018,5.4371912982202195,5,5,5,0.06541364659235374,5.81372215773048,6.83026166400504,5.697916270261067,5,8,7,0.04675962648076104
HistoryLasVegas_18267_18404,"Still, the future of Las Vegas is sure to be determined as much by the pioneering spirit that built the city as by anything else.",3.0,2.4,3.2,3.6,3.2,3.6,5.432630691852581,6.413744359727236,5.94075295786523,5,5,5,0.05880709661388633,5.2867794824238965,6.140052050130153,5.472892389970687,5,5,5,0.07482335206809665,5.419680788467017,6.417221375118388,5.49190545912964,5,5,5,0.07065215914593992
HistoryLasVegas_2397_2629,"It was not until 1829 that Rafael Rivera, a Mexican scout, found a spring-fed valley and dubbed it Las Vegas — a Spanish name that leaves many modern visitors wondering exactly where “the meadows” really lay.",3.0,3.0,3.0,3.4,2.8,3.4,5.366908466275679,5.988823623297132,5.920338756808459,5,5,5,0.05971979304357809,5.320440251376834,5.785017236563839,5.468528003322547,5,5,5,0.08012833192171105,5.347703990656819,6.053219847670615,5.723547425051706,5,5,5,0.07327070207836689
HistoryLasVegas_3825_4028,"Despite the fact that the local land was rich in silver, by 1865 most of the mining traffic through Las Vegas was of prospectors headed to California or Northern Nevada in search of gold.",3.0,2.8,2.8,3.2,3.0,3.2,5.417487292292599,5.839025393210412,5.621858162811309,5,5,5,0.07714854018329585,5.310477571614884,5.525545019680314,5.226749223451493,5,5,5,0.08811751991381676,5.42148492165239,5.970538209339279,5.472258039033147,5,5,5,0.07659556415188758
HistoryLasVegas_8686_8887,"Construction on Hoover Dam (originally Boulder Dam, subsequently renamed for the president who authorized the project) began in 1931 in a canyon 45 miles (72 km) southeast of Las Vegas.",3.0,2.8,3.0,3.0,3.0,3.0,5.442599033886105,6.322493596598719,6.266880668749161,5,5,5,0.054526205812267574,5.346046372196524,6.034161277303271,5.8187567508517315,5,5,5,0.07537945944142034,5.494858532044755,6.434738694892582,6.04646300045411,5,5,5,0.0571002949748161
Homosexuality_11213_11522,"As a homosexual, one risks horrifying their parents, other family members, and friends to the point of losing all contact with them, ruining their career, being condemned by their religion, being beat up for publicly displaying their sexuality, and much much more.",3.0,2.6,3.0,2.2,3.6,2.6,5.430571692945776,6.439505875887177,6.568143440766597,5,5,5,0.04439200646902269,5.392727899293271,6.535593667485158,6.361098115823491,5,5,5,0.04322817084542751,5.386945148224588,6.525168201694676,6.388875314778959,5,5,5,0.04688743058348856
Homosexuality_1159_1371,"This shows that not only did Plato consider it normal for a male to be attracted to another male, he also believed that it began at a very young age, as the word “boyhood” signifies.",3.0,3.2,3.0,3.0,2.6,2.6,5.5613976651413815,6.649194362060727,6.168063679647861,5,7,6,0.0433397065518467,5.443015358132024,6.316459842447477,5.68541309523771,5,7,6,0.05040808921934349,5.537282747208472,6.643219985145752,5.943993892860407,5,5,5,0.04866101429263232
Homosexuality_12457_12505,“They’re not like ‘My child’s going to be gay!”’,2.6,3.8,3.4,2.8,3.4,3.0,5.314073798819036,6.043114581716584,5.48905841250834,5,5,5,0.08678404460387802,5.229984144902841,5.72675396251072,5.08228733847336,5,5,5,0.08886977321452709,5.418381950713988,6.188222058828512,5.2770670770546735,5,5,5,0.07085423742272066
Homosexuality_16316_16432,"Therefore, from the evolutionary standpoint, homosexuality becomes one of the disadvantageous traits.",3.0,3.0,3.0,3.0,3.0,3.0,4.616018702608114,4.685105215383448,4.4531859550679505,5,5,5,0.056739796423311416,4.846967998740672,4.772601972718133,4.255888645821287,5,5,5,0.05362456456055082,4.528690980506729,4.709805532790525,4.120377397999183,5,5,5,0.041426998491499646
Homosexuality_2115_2228,"(However, for the purposes of this paper, homosexuality will be looked at solely in terms of men).",3.0,2.2,3.0,3.0,2.8,2.8,5.112032454330034,6.0410103775746755,5.443775057676415,5,5,5,0.09178441934367287,4.959917937582539,5.781771839104966,4.74440793498146,5,5,5,0.09489769980349808,5.1601134788196905,6.167913973472735,5.264930700513236,5,5,5,0.07938118291783475
Homosexuality_2448_2454,“same”,3.0,2.8,3.0,3.0,3.0,3.0,5.073316781015502,5.63747776612259,5.434390694560559,5,5,5,0.17253527465352692,4.91476855883874,5.223249213001218,4.9453444502148285,5,5,5,0.17019952358367582,4.842503055248846,5.412852558923928,5.078964181110436,5,5,5,0.14000969548704678
Homosexuality_2637_2983,"It was also in the 1800s when the debate itself over the cause of homosexuality was started by Magnus Hirschfeld, a physician, sex researcher, leading sexologist, homosexual, and founder of the first gay rights movement in Germany, who believed that homosexuality was biological in nature (Marcus 10).",3.17,2.83,3.0,3.0,3.2,3.0,5.4880059102718,6.6667071679830725,6.075527178867395,5,7,6,0.03612234621882387,5.415065733074834,6.429044115565501,5.741434031732369,5,7,6,0.04946522071882842,5.458223054813385,6.684356066004021,5.73736826375854,5,7,5,0.03881012088707229
How_soon-Fans_2510_2642,"Then in the case of TGI Friday's or other brands that offer free product or discount coupons, you are essentially buying them again.",2.75,3.25,3.25,3.0,3.4,3.6,5.360200988775328,6.001327280600836,5.72142665919999,5,5,5,0.06900226377208984,5.31452009232796,5.880776715311738,5.421748279157272,5,5,5,0.06578640601907496,5.429713112883716,5.983697037549279,5.326324724626144,5,5,5,0.07729658953855037
How_soon-Lebron-James_2682_2811,"If I were to fulfill that role for him, I would have told him to go low key with this decision and let it be led by his new team.",3.2,3.2,3.4,3.0,3.2,3.2,5.404379948100998,6.054868296883798,5.714312863845213,5,5,5,0.0715464701526326,5.384998382613178,5.923363648888657,5.404395550115975,5,5,5,0.07671116096311575,5.535428903970798,6.2443546334293005,5.582344251258986,5,5,5,0.05987993267448492
How_soon-Lebron-James_279_437,"He's also managed to surround himself with people who understand business, but I'm starting to wonder if he's lost a bit of understanding of American culture.",3.0,3.0,3.25,2.6,3.4,2.8,5.223113577920409,5.836266305410594,5.370419977530622,5,7,5,0.05128713449067769,5.191183411290727,5.825374627615344,5.139510315372422,5,5,5,0.05997673223805162,5.275211545541648,5.866941132597895,5.222909419833026,5,5,5,0.05455004952913101
How_soon-Lebron-James_438_602,"Lebron didn't play college basketball, he went straight from high school to the pros, and since joining the Cleveland Cavaliers he's won exactly zero NBA champions.",2.8,3.2,3.2,2.8,3.0,2.8,5.055405315272376,4.820220493614361,4.213635523903504,5,5,5,0.08929951127087805,5.011564729099141,4.8596340985227595,4.250926110338416,5,5,5,0.07780353874968968,4.955055344061313,4.716901890142567,4.034676238925529,5,5,5,0.09567778708053108
How_soon-Lebron-James_758_840,Earlier this week Lebron jumped on Twitter and quickly gained a massive following.,3.4,3.6,3.4,3.5,3.25,3.0,5.5650503155530195,6.976952504162231,6.073345567245548,5,8,7,0.03969070392512079,5.473903607154094,6.756250600330132,5.6934325801851,5,8,7,0.048138407870906647,5.583965705932218,7.042568753603104,5.895296809422685,5,8,7,0.04122525601089915
IFAW1_1198_1333,"Many of our critics say that you and I who love animals attribute intelligent and sensitive qualities to “stupid, non-feeling” animals.",3.2,3.2,3.2,2.67,3.0,3.0,5.392265285991233,5.69292974488679,5.114869300331563,5,5,5,0.05063360744729785,5.367670476572488,5.678348208168986,4.775715226575785,5,5,5,0.04900825484281264,5.541257748191748,6.003610214566821,4.98784803543951,5,5,5,0.038343546553924066
IFAW1_1303_1324,"“stupid, non-feeling”",2.2,2.8,3.0,1.8,3.2,3.0,4.320799419118057,4.7748509698520305,4.711464125836747,5,5,5,0.07025986845666356,4.447823704907005,4.746718319005352,4.5779474398823945,5,5,5,0.06303892894027506,3.961887423867065,4.623339286124916,4.493473680715527,5,5,5,0.042396896552581394
IntroDublin_4045_4155,"Beckett and Joyce, among others, had to leave their homeland to understand it —  and to be understood.",2.8,3.0,2.8,2.8,3.0,3.2,5.274306082547763,6.225520157291012,6.112121627962009,5,5,5,0.0611721682246844,5.206491972968241,6.217691151661095,5.78435276209547,5,5,5,0.06628949449057939,5.229039871417331,6.37447564993772,5.750471433113037,5,5,5,0.06886479770325625
IntroDublin_4637_4896,"And in this city, where literature and theater have historically dominated the scene, visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries that display the work of modern Irish artists.",3.6,2.8,3.0,3.0,2.0,3.0,5.764441159129156,6.448578312190845,6.414187601986359,5,8,7,0.03253125184775017,5.539488493624896,6.1165868125800795,6.225774494744972,5,5,5,0.04195764315272283,5.675505902724701,6.58887325895112,5.991673905241927,5,8,7,0.03291835448908759
IntroDublin_5143_5244,"And while multinational chains have made inroads, they seem less blatant here than elsewhere.",3.0,2.67,3.0,3.2,3.0,3.0,5.229288467177703,5.744552191953864,4.925428847743233,5,5,5,0.05240433436526474,5.285985108861571,5.379077631835108,4.694394345377459,5,5,4,0.05129617528274526,5.2910401644444045,5.830244690488752,4.468306832499961,5,5,4,0.04332562788470925
IntroDublin_5436_5480,Dublin’s food has undergone a metamorphosis.,3.0,3.0,3.0,2.8,3.0,3.0,5.550292538472023,6.343696029901958,5.953244082807184,5,5,5,0.07831868707985043,5.469502054599291,5.997305610353501,5.572334309414698,5,5,5,0.09294926495725402,5.67482909276172,6.48413373478494,5.683983953633644,5,5,5,0.07179412399307294
IntroDublin_595_662,The proverbial hospitality and warm welcome are still here.,3.5,3.0,3.0,4.0,3.25,3.0,5.615774230480929,6.663213509911735,5.807217471963191,5,5,5,0.07270624248043361,5.4989650689220495,6.19326055059874,5.176762321130444,5,5,5,0.09759898916752505,5.74801928388443,6.853643910292405,5.547200912426411,5,5,5,0.06744145640799329
IntroDublin_7368_7441,Religion and respect for parents has not yet gone out of fashion.,3.0,3.0,3.0,3.4,3.2,3.2,5.595463620160415,6.198699141380285,5.753943269518902,5,5,5,0.07307836578886344,5.465821528338167,5.827048626874657,5.163103880844078,5,5,5,0.08625486500091398,5.642978187862041,6.106620293109075,5.437758914440459,5,5,5,0.07626369158901242
IntroDublin_7442_7613,And young graduates are not leaving now — multinational corporations and European Union investment mean there are plenty of opportunities for them at home.,3.0,2.8,2.6,3.6,3.4,3.8,5.588309400897037,6.45466849556374,5.769012462630955,5,5,5,0.059765740968433456,5.4167857332838665,6.008992463643375,5.330304490320329,5,5,5,0.07545512558778257,5.58094717497681,6.635660396831718,5.539273081720259,5,5,5,0.06237604882535307
IntroHongKong_1558_1761,"But in fact, once news of the handover vanished from the front pages, the people of Hong Kong returned to their usual topics of conversation: the economy and the price of housing.",2.8,2.2,3.6,3.0,2.0,3.0,5.428056228070193,6.037920003487961,5.613149272006491,5,5,5,0.08670281753966531,5.397320354778928,5.85341526703947,5.390873708006916,5,5,5,0.10243333119500199,5.496583855894929,6.3013445534741015,5.638355055235689,5,5,5,0.08498519678557118
IntroHongKong_171_262,With its vibrant atmosphere and night-and-day activity it is an intoxicating place.,3.2,3.2,3.0,4.0,3.8,3.2,5.791706668453632,7.186241375960861,6.12162722331177,5,8,7,0.04484682402615102,5.619571570301142,6.939530126551315,5.727538134381159,5,8,7,0.060320810187606724,5.7802249457086505,7.329025384009784,5.887651006861622,5,8,7,0.04148533900737438
IntroHongKong_2767_3013,"To alleviate the problem, the government has become the city’s major landlord with the construction of massive apartment blocks that, though they have every modern facility, average only 9 square m (100 square ft) in size.",3.2,2.2,3.2,3.0,3.2,3.0,5.454187132112352,5.391377025673908,5.566688084178721,5,5,5,0.07536439465599727,5.338588683041738,5.447870078767721,5.433273807560557,5,5,5,0.07755850571506154,5.50084387581306,5.663708192700102,5.416698089741246,5,5,5,0.07165756935136278
IntroHongKong_3169_3219,"Of Hong Kong’s population, 98 percent are Chinese.",3.0,3.0,3.0,3.0,3.0,3.0,5.362846066443291,6.096179348270718,6.0019267978652735,5,5,5,0.06586649131898507,5.23109577142549,5.833189598403707,5.319768107284074,5,5,5,0.07485686581079626,5.382432796156609,6.248368464278061,5.829549882627669,5,5,5,0.06763557786904024
IntroHongKong_3350_3490,"The Chinese people have been described as hardworking and pragmatic, attitudes that have contributed to Hong Kong’s success.",3.2,3.2,3.2,3.6,2.8,3.2,5.614785757105516,6.72356928641086,6.0834728492211205,5,8,7,0.04385150004397298,5.38961444284446,6.222995018396177,5.3931790735076,5,5,5,0.06323503720881822,5.564718755807071,6.9727096425851744,5.872954850167145,5,8,7,0.045960001827534805
IntroHongKong_4864_5028,"Across Victoria Harbor, connected by ferry and the MTR rail line, is the Kowloon peninsula with its hotels, nightlife, and almost non-stop shopping.",3.33,3.33,3.33,3.0,3.0,3.0,5.598173628633266,6.816351640275687,6.811411229943118,5,8,7,0.03372559081940001,5.399271928159884,6.553745324437191,6.3058364293506735,5,8,7,0.05322970859287329,5.523801415233756,7.034845694121691,6.65772678634677,5,8,7,0.03529338251669862
Italy_2198_2875,"Into the Initiative's underground bunker: Then, from the bathroom-Initiative across the hall: Into his parent's basement: And into an ice cream truck: Past the the come-hither lesbians: Through the back of the ice cream truck: By means of a passage: That returns him to you guessed it his parents' basement: In which he exits the same door he originally entered it from Buffy's house only to end up in the halls of Sunnydale High and (shortly) an Apocalypse Now parody: The only difference between what Whedon did and Urbino is that you could travel through the side streets of Urbino with a camera and accomplish such feats (minus the Coppola) without needing to cut once .",2.8,3.0,3.0,3.0,3.0,3.0,5.580892934724014,6.824852096040966,6.3506740131423065,5,8,7,0.025152509152152974,5.404030322387246,6.629218515453039,6.085894343419,5,7,5,0.03540545505357123,5.57389852385303,6.895239283276685,6.184331387996921,5,8,7,0.023858568784820046
Italy_28_119,The effect of not being on vacation in Italy on a man with a tall stack of papers to grade.,3.0,2.6,3.0,2.4,2.8,2.6,5.471194527456926,5.816383006373328,5.731276095298002,5,5,5,0.08664319807075736,5.333940383185225,5.638893042240113,5.375584489159027,5,5,5,0.09733357203213917,5.437463993823551,5.664784372250578,5.607234715215932,5,5,5,0.0797164292146447
Italy_648_882,"The region is poor (though not so much as I thought) and poorly serviced by internet and wifi: there's a router up the hill from her which sometimes provides wifi, but only then into a loft too unbearably hot to occupy during the day.",2.8,3.0,3.0,2.33,3.33,2.33,5.068327411581439,5.118462344565158,5.499372371748294,5,5,5,0.08732681314974082,5.07929298683452,5.108431279764622,5.274977341080436,5,5,5,0.09490482648167445,4.96905996754454,5.088354839121559,5.388860995479519,5,5,5,0.08461323858450479
Madame_White_Snake_11963_12115,"In fact, Communists in the PRC in the 1970s reclaimed her as a feminist symbol for women who rebel against the patriarchy.",3.17,2.83,3.17,3.2,3.0,3.2,5.599618155807644,6.475775659099327,6.174847763253899,5,7,6,0.04516611079877713,5.440023247334873,6.297619526474496,5.689860163003206,5,7,5,0.04948830356028497,5.566919873216467,6.55420625233585,5.648507979468211,5,5,5,0.055881594469823485
Madame_White_Snake_1946_2044,"She took on the virtues of a traditional Chinese female, particularly forbearance”.",3.5,2.25,3.25,3.0,3.0,3.0,5.555863954797021,6.768918195575271,6.263122447759856,5,7,6,0.04390430278871826,5.480389576081592,6.268082606199472,5.7237184323976855,5,5,5,0.061698198709509,5.51322924308571,6.832849640359508,6.00293377290754,5,8,7,0.04329175089511886
Madame_White_Snake_5366_5802,"While both stories each characterize Madame White Snake fairly consistently within their narratives, the uneven characterization in film noir perhaps mirrors the evolution of her character over time: readers may not be sure whether she is a pure villainess or whether she is a good wife who is badly treated by society, because there is evidence of both throughout her legend.",3.2,3.2,2.8,3.0,3.0,3.0,5.460523920768122,6.225664342685485,6.075394722347794,5,7,5,0.04432686439900534,5.386051778679314,6.140255307655448,5.607848423377552,5,7,5,0.06674822623171361,5.356379046547476,6.3524791886916,6.012573214619014,5,5,5,0.053008861729460496
Madame_White_Snake_7124_7170,He is weak-willed and not particularly useful.,2.6,3.0,3.0,2.4,3.4,3.0,4.335166643600495,4.482080027263256,4.116778858049287,5,5,5,0.06159570234993937,4.6170971053828245,4.637536560059511,3.9391210859130785,5,5,4,0.06515377246915563,4.242477310914981,4.498666587621607,4.058463066058832,5,5,5,0.06203066615408047
Madame_White_Snake_7222_7414,"“Those creatures took advantage of your fair looks and tempted you. But you, yourself, owing to a lack of courage and spirit, fell victim to their temporary form”",2.6,3.2,3.0,2.6,2.8,2.8,5.4297177162522425,5.770013509679094,5.489987668340908,5,5,5,0.0569889308140408,5.316916484549648,5.594548240772493,5.137374819488712,5,5,5,0.06767389984847758,5.309300850707597,5.703734046986931,5.321459951442977,5,5,5,0.061830479461716666
Madame_White_Snake_7597_7650,But are the morals of these stories entirely sincere?,3.0,3.0,3.0,3.0,3.0,3.0,5.2271733275601155,6.110623015013189,5.411945616451554,5,5,5,0.09044814552765293,5.16878809285055,5.809032790882119,4.932544543871622,5,5,5,0.10189064177913906,5.32631974615274,6.1738692642115165,5.0552609416162735,5,5,5,0.08540284608685401
NWF1_2207_2523,"For more than 60 years, caring and concerned wildlife lovers like yourself have supported our mission to educate, inspire and assist individuals and organizations to conserve wildlife and other natural resources and to protect the earth’s environment in order to achieve a peaceful, equitable and sustainable future.",3.2,2.8,2.8,3.0,3.0,3.0,5.745903703764047,7.063536753989352,6.118580393805463,5,8,7,0.02035659281190122,5.640675239369948,6.6629005701963875,5.754541109050461,5,8,7,0.037076611223153776,5.727879409840188,7.143232931898221,5.817562548053238,7,8,5,0.01763532358450762
NWF1_857_1014,"When you use the attractive wrapping paper and gift tags, you will be helping us spread the word about saving America’s wildlife treasures and their habitat.",3.2,3.0,3.0,3.4,3.6,3.2,5.5745871026601215,6.378412718622372,5.974087453599385,5,5,5,0.04301355149765896,5.4882274606941515,6.225272953097061,5.7109011727362216,5,5,5,0.05232211252816709,5.713494043327053,6.671993106345097,5.740295516603726,7,8,5,0.030534048981797075
