id,emotion,intensity,domain,domain_label,matched_control_id,word_count,text,split,pair_id,target_emotion,triplet_id,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
B-ecstasy-d6-v2,ecstasy,peak,6.0,Public witness (stranger encounter in shared space),N-ecstasy-d6-c2,103,"The violinist had been playing in the underpass for twenty minutes.
People walked past. Then she changed keys and began a piece that
started slow and did not stay slow. A man carrying groceries stopped
first. He put the bags down. A woman on the phone said ""hold on"" and
lowered it to her side. By the three-minute mark, fourteen people were
standing still in the underpass. All of them had been walking
somewhere. The violinist's case was open on the ground but no one was
looking at it. Her bow moved and the sound filled the concrete and the
tile and the space above them. When she finished, no one moved. Then
everyone moved at once.",clinical,P_ecstasy-d6-v2,ecstasy,,6.557112635007383,4.406805970693969,4.382092721570414,6,8,3,0.00010441589428111488,6.518105762771069,4.568079585673003,4.515882904075055,6,3,2,0.00014795474073347553,6.387741560677381,4.377706408408746,4.501080045335201,8,2,5,0.0001389337762491864
B-ecstasy-d6-v3,ecstasy,peak,6.0,Public witness (stranger encounter in shared space),N-ecstasy-d6-c3,107,"He was in the back row of the auditorium. The names were being read
alphabetically. He was there for his niece. From where he sat he could
see a woman in the fourth row holding a phone up to record. When a
name was called — not a name he recognized — the woman stood. The man
beside her stood. A boy, maybe ten, stood on his chair. The graduate
crossed the stage and looked at the fourth row and raised the diploma
above her head with both hands. The woman lowered the phone. She
stopped recording. The boy on the chair was waving with both arms. The
woman put her hand on his shoulder but did not tell him to stop.",clinical,P_ecstasy-d6-v3,ecstasy,,6.5739166861576805,3.7706557727544845,4.015283726988572,6,3,2,6.972189476414456e-05,6.730561862298922,3.9938273596631957,4.013731355885767,6,3,2,6.477728382037351e-05,6.561199244295469,3.8842835814636687,3.9573513948254146,8,2,5,9.194833846715457e-05
B-ecstasy-d6-v4,ecstasy,peak,6.0,Public witness (stranger encounter in shared space),N-ecstasy-d6-c4,107,"The arrivals gate opened and people came through one at a time. A man
came through carrying a duffel bag, scanning the faces. A woman thirty
feet to her left took three steps forward. The man saw her. He dropped
the bag — did not set it down, dropped it — and ran. She ran. They
met roughly halfway. They stood there. The stream of passengers
divided around them. Neither moved. The duffel bag was on the floor
thirty feet behind him. Her purse was on the floor where she had been
standing. Two bags, thirty feet apart, and the two people between them
standing still. Security walked past and looked at the bags and then
at the two people and kept walking.",clinical,P_ecstasy-d6-v4,ecstasy,,6.14806686830193,3.7536757252040784,3.802208291665262,8,2,3,0.00012549032398927073,6.175301591709929,4.16534410789261,3.7375989630525086,8,3,2,0.00014115681987264986,6.234418285073932,3.9958393020820986,3.829834940360789,8,3,2,0.00014910471164805562
B-loathing-d4-v1,loathing,peak,4.0,Caregiving responsibility (dependent in your charge),N-loathing-d4-c1,105,"The camera had been in the bookshelf for two weeks. She reviewed the
footage after the sitter left. The first days were normal. By day
eight, the sitter stopped picking up the baby when sounds came from
the crib. On day eleven, she ate at the kitchen table for forty
minutes while sounds continued from the other room. On day twelve, the
sitter changed the diaper, looked at the rash, and applied nothing.
She closed the diaper. The daily log was on the counter. Every entry
read ""Good day, no issues."" She watched day twelve again. The sitter
had looked at the rash. She had looked directly at it and closed the
diaper.",clinical,P_loathing-d4-v1,loathing,,6.191203564309666,3.3648274488722185,3.7873801337677837,8,2,5,8.524903126510434e-05,6.348438460354912,3.624501595787866,3.690397165567747,8,3,2,8.532008602049111e-05,6.164833315565876,3.426494503376702,3.771900698500119,8,2,5,9.847676278835595e-05
B-loathing-d4-v2,loathing,peak,4.0,Caregiving responsibility (dependent in your charge),N-loathing-d4-c2,100,"The facility tour showed the front wing — fresh paint, plants in the
hallway, a dining room with tablecloths. Her mother would be in the
back wing. On her second visit she took a wrong turn past the tour
route. The back wing had a different smell. Three doors were open. In
the first room, a woman sat facing a wall with no television. In the
second, a man was in bed at 2 PM, the food tray untouched and cold.
In the third, the sheets had a discoloration visible from the doorway.
The activity board in the back hallway was blank. The one in the front
hallway had been full.",clinical,P_loathing-d4-v2,loathing,,6.107978189265295,3.507236946190884,3.7690668846635687,6,3,2,7.645486905050483e-05,6.2620531226118255,4.091851328001953,3.6237162698003056,6,3,2,9.852831978540027e-05,6.079154069210109,3.4860044898666467,3.9084703135501955,8,2,5,7.257915204819775e-05
B-loathing-d4-v3,loathing,peak,4.0,Caregiving responsibility (dependent in your charge),N-loathing-d4-c3,103,"The recording was on her son's tablet. He had left the voice memo
running — he did this sometimes. The first eleven minutes were
classroom sounds. At minute twelve, two adults were speaking. One was
his teacher. She described her son to the aide. She used clinical
language, then dropped it. She described his presence in the classroom
as a scheduling problem. She said a sentence about what he would never
become. The sentence was specific. He was in the room when she said it
— his sounds were audible in the background. The teacher knew he was
there. The aide said nothing. The recording continued for four more
minutes. Neither adult mentioned him again.",clinical,P_loathing-d4-v3,loathing,,6.214411898476434,3.1900476859300966,3.864718600259816,6,2,3,6.236099985037038e-05,6.289689844289944,3.1638723798443777,3.7369160080218546,6,3,2,6.667952653231839e-05,6.187547308670883,3.250575594704718,3.924590859480428,8,2,5,9.156312100537474e-05
B-loathing-d4-v4,loathing,peak,4.0,Caregiving responsibility (dependent in your charge),N-loathing-d4-c4,102,"The pharmacy records arrived in a folder the group home sent by
mistake. Her sister's medication list had four prescriptions. Two she
recognized — the ones the doctor had discussed. The other two were
added without consultation. She looked up the names. One was a
sedative. The other was for behavioral suppression. The dosing log
showed both administered at 6 PM — one hour before the evening shift
change. The nightly notes since March read ""calm and compliant."" She
checked the March notes. ""Resident exhibited increased vocalization
during evening hours."" The next entry added the two prescriptions. The
entry after that: ""calm and compliant."" It was September.",clinical,P_loathing-d4-v4,loathing,,5.987643107297877,3.21223337415249,3.4743670250264573,6,3,2,7.830516034030767e-05,6.1081596463759835,3.4736089447214606,3.3101484901406146,6,3,2,8.841697246608655e-05,5.843173584903489,3.545506001813028,3.469165211291275,8,2,3,0.00011765611323967718
B-loathing-d5-v1,loathing,peak,5.0,Inheritance/legacy (intergenerational discovery),N-loathing-d5-c1,105,"The ledger books were in the basement with her grandfather's business
records, 1961 to 1988. The family called it a garment workshop. The
workers were listed by first name only. No last names. No addresses.
The pay column, adjusted for the years, was below minimum wage in
every entry. The ledger tracked ""advances"" — loans against future work
that kept each balance negative. No worker in twenty-seven years had a
positive balance. Not one. Her grandfather had left the family the
building. The building's value was built on the labor recorded by
first name in those columns. She counted the names. Thirty-one first
names and nothing else.",clinical,P_loathing-d5-v1,loathing,,6.427098972727905,3.1610208067444887,4.089482710353476,8,2,5,4.0766804936210705e-05,6.801280425148321,3.5853952754823153,3.95102997565941,8,3,2,4.8653463995937195e-05,6.374810106139997,3.0811733148097633,4.018470300553147,8,2,3,3.7039695931734734e-05
B-loathing-d5-v2,loathing,peak,5.0,Inheritance/legacy (intergenerational discovery),N-loathing-d5-c2,108,"The emails were on his mother's old laptop, which he was clearing for
donation. The folder was labeled ""Sent — Personal."" Addressed to a
friend. In them, his mother described the people she helped at the
food bank. She used language she had never used in his presence. She
assigned them categories. She ranked them. She speculated about their
choices in terms that assumed the choices were the cause. She had
volunteered for twenty-two years. The emails spanned nineteen. She had
written these assessments while sorting donations and being
photographed for the annual newsletter with her arm around the people
she described this way in the emails. The newsletter was in a frame in
the hallway. The laptop was on the desk.",clinical,P_loathing-d5-v2,loathing,,6.769956649048743,3.0927796149548996,3.8190195144508783,8,2,3,5.2283249790740833e-05,6.763246716134972,3.1486772950051694,3.877313640756176,6,3,2,5.018250685776581e-05,6.682236243618849,3.1160610772090607,3.829782246379026,8,2,5,7.194221706923284e-05
B-loathing-d5-v3,loathing,peak,5.0,Inheritance/legacy (intergenerational discovery),N-loathing-d5-c3,98,"The will included a property she had never heard of — an apartment
building across the city. She drove there. Sixteen units. The hallway
had no working lights on the second floor. The fire escape was
padlocked shut. The rent rolls, attached to the will's schedule,
showed amounts three times the neighborhood average. The maintenance
ledger: zero expenditures for the current year. She checked the
previous year. Zero. The year before. Zero. Her grandmother had
collected rent on sixteen apartments for eleven years and spent
nothing on their upkeep. The tenants were still living there. They
were still paying.",clinical,P_loathing-d5-v3,loathing,,6.530273278035888,2.8973649460705557,3.8856749432421855,8,2,5,3.758147583325319e-05,6.734751485279903,3.2849979182051587,3.934876722737956,8,3,2,6.855599481524278e-05,6.530127518979394,2.9283291038745403,3.905339272302667,8,2,3,5.1630469962863295e-05
B-loathing-d5-v4,loathing,peak,5.0,Inheritance/legacy (intergenerational discovery),N-loathing-d5-c4,110,"His uncle's filing cabinet had a locked drawer labeled ""Professional.""
His uncle had been a veterinarian for twenty-eight years before he
died in November. The drawer held insurance claims for procedures
never performed. The ""pre-op"" and ""post-op"" photographs showed
identical conditions — same markings, same positions, same date. The
animals had been sedated, photographed, and returned. Owners were told
the procedures were complete. Insurance paid. He counted the files.
Hundreds. Twenty-eight years of billing for operations that did not
happen, on animals that went home carrying the conditions their owners
paid to have removed. The practice had been sold. The new veterinarian
had the files. The locked drawer was no longer locked.",clinical,P_loathing-d5-v4,loathing,,6.497949432933556,3.050019119413135,3.665793108739584,8,2,3,5.0434008027087545e-05,6.57037870866026,3.5399122223057096,3.5521934422832238,8,3,2,5.8790255212535036e-05,6.7245552203683125,3.12470990228532,3.508796394982403,8,2,3,5.794237127539618e-05
B-loathing-d6-v1,loathing,peak,6.0,Public witness (stranger encounter in shared space),N-loathing-d6-c1,108,"The food cart had a line of twelve people. She was standing at an
angle that let her see behind the service window. The cook dropped a
piece of meat on the ground. He picked it up. He placed it on the
grill. He served it to the next person in line. The person took the
plate and walked away. She watched the cook prepare three more orders.
He used the same gloves for raw and cooked items. He wiped the prep
surface with a rag that had changed color from use. The line was still
twelve people long. None of them could see behind the window from
where they stood. She could.",clinical,P_loathing-d6-v1,loathing,,6.158412760344684,3.216104879289486,4.052877094853628,8,2,5,0.0001113071246667475,6.296581489946577,3.3277706821771043,4.081695533668705,6,3,2,0.00010882720616904824,6.154453294034716,3.281090719176148,4.371645098412801,8,2,5,0.00012120811768332078
B-loathing-d6-v2,loathing,peak,6.0,Public witness (stranger encounter in shared space),N-loathing-d6-c2,100,"She was at the next table when the woman's phone rang. The woman
answered with a practiced voice — a counseling session, audible in the
phrasing. When the call ended, the woman turned to her companion and
described the caller by first name. She imitated the caller's speech.
Her companion laughed. She described another client. Then another.
Four clients discussed by name in eighteen minutes, each with a
specificity that came from professional sessions. The woman ordered
another drink. She did not lower her voice. The tables were three feet
apart. She was conducting sessions on a patio and performing the
clients for entertainment.",clinical,P_loathing-d6-v2,loathing,,6.256707799200724,3.4595584927416234,3.83649244121251,6,3,2,5.478711521318333e-05,6.19168536357005,3.344866077299528,3.741386342630725,6,3,2,5.429241964702349e-05,5.835992377267645,3.6802324049193995,3.8490059338947216,7,3,2,8.254868536131036e-05
B-loathing-d6-v3,loathing,peak,6.0,Public witness (stranger encounter in shared space),N-loathing-d6-c3,95,"The community garden tour included everything except the greenhouse.
He walked in anyway. The front beds held the plants from the website —
tomatoes, herbs, the pollinator garden that won an award. Inside the
greenhouse: commercial fertilizer bags stacked along the wall. The
brand was listed as prohibited in the garden's own organic
certification. The runoff channel led directly to the stream behind
the fence — the watershed the website called ""protected by our
sustainable practices."" The award plaque was mounted on the outside
wall, facing the tour path. It was visible from inside the greenhouse.",clinical,P_loathing-d6-v3,loathing,,6.379303736423471,3.1382276797761204,3.6068628979853807,8,2,5,6.763280924801984e-05,6.359647293967637,3.202378861206897,3.6660448598459836,8,3,2,6.175124954750877e-05,6.235844007653941,3.201036688935883,3.6752550442426646,8,2,5,7.850250211821891e-05
B-loathing-d6-v4,loathing,peak,6.0,Public witness (stranger encounter in shared space),N-loathing-d6-c4,103,"The man at the counter was explaining why the woman's application had
been denied. He spoke slowly. She held a folder of supporting
documents. He did not open it. He listed the reasons. She offered the
folder again. He said the decision was final. She asked what she could
do. He said she could reapply in six months. She asked if someone else
could review it. He said he was the only one available. She stood at
the counter. He turned to his screen. Through the glass partition
behind him, three other people sat at three other desks. None of them
looked up. The woman closed the folder. She did not leave.",clinical,P_loathing-d6-v4,loathing,,6.106394304400398,2.8782587462427394,3.8254624972919835,6,2,3,7.967674568579798e-05,6.237329604003988,2.9867328330418887,3.6155563464280713,6,2,3,8.911000504034064e-05,6.095651340139123,2.987131750577713,3.6704242559599227,6,2,3,0.0001228842562453118
B-amazement-d4-v1,amazement,peak,4.0,Caregiving responsibility (dependent in your charge),N-amazement-d4-c1,97,"His son was four and had not spoken a word. Not one. The specialists had
a term for it and a timeline that extended years into the future. He
walked into the living room on a Tuesday and his son was sitting on the
floor with two dozen wooden blocks arranged in a pattern. He looked at
the pattern. It was the street map of their neighborhood — every turn,
every intersection, the dead end by the park, the curve where the road
split. The boy had never held a pencil. He had built eight city blocks
from memory on the carpet, and every angle was correct.",clinical,P_amazement-d4-v1,amazement,,6.657912719753599,3.3705910753280097,4.52420753785884,8,2,5,6.857401662078439e-05,6.614445038538229,3.5317225016892464,4.63267526989228,8,2,6,7.82831733877361e-05,6.482503644874543,3.410809365187466,4.725996865335663,8,2,5,9.007700799722967e-05
B-amazement-d4-v2,amazement,peak,4.0,Caregiving responsibility (dependent in your charge),N-amazement-d4-c2,102,"Her mother had not recognized her in fourteen months. The doctors used
the word ""advanced."" She visited on Sundays and sat in the chair and
held her mother's hand and her mother looked at the wall. On this
Sunday, a piano in the common room was left open. Her mother stood up
without assistance, walked to the bench, and played a Chopin nocturne
from beginning to end. Both hands. No sheet music. Every note in its
correct place. Her mother had not played piano since 1987. When the
piece ended, her mother returned to the chair and looked at the wall.
The staff had stopped moving.",clinical,P_amazement-d4-v2,amazement,,6.314039920403535,3.385584301820828,4.541747573208018,8,2,5,6.332360849610489e-05,6.39879165361941,3.5296170929611845,4.66460957791956,8,2,6,5.760586978671941e-05,6.237827068627243,3.559190524600589,4.867959086294489,8,2,5,8.71653785056506e-05
B-amazement-d4-v3,amazement,peak,4.0,Caregiving responsibility (dependent in your charge),N-amazement-d4-c3,99,"The foster child had been with them for eleven weeks. She was eight.
She did not speak about school. Her backpack came home zipped and she
took it to her room. On conference night, the teacher handed him a
folder. Inside were thirty-one pages of math — not third-grade math.
The problems were from a ninth-grade textbook the teacher had left on
her desk. The girl had been taking the book during lunch, copying
problems, and solving them in the margins of her notebook. She had
gotten every one right. She was eight and she had taught herself
algebra in a room by herself during lunch for eleven weeks.",clinical,P_amazement-d4-v3,amazement,,6.289689240403038,3.992263017461455,4.843525321242914,7,2,6,0.00010935432734188293,6.407407099943829,4.0894800800379265,4.97066177072148,7,3,2,9.279700355486323e-05,5.878437208443993,4.2255814327434456,5.417221363509709,7,3,9,0.00013360777818175338
B-amazement-d4-v4,amazement,peak,4.0,Caregiving responsibility (dependent in your charge),N-amazement-d4-c4,95,"His grandfather had stopped walking six months ago. The wheelchair was
permanent, the doctors said. He was visiting on a Saturday when he
heard the sound from the garage. His grandfather was standing. He was
standing and holding the edge of the workbench, and on the bench was a
model ship built from scrap wood — mahogany, cedar, pine — each plank
cut and shaped by hand. The rigging was thread. The sails were cut
from a cotton pillowcase. The hull was forty-two centimeters long. His
grandfather had been building it every morning for six months, standing
at the bench, telling no one.",clinical,P_amazement-d4-v4,amazement,,6.3701455233932895,3.652223621873993,4.03498492726046,8,2,5,7.225838245407386e-05,6.614778784434452,3.934192020974784,4.070587636327205,8,3,2,7.988124363972236e-05,6.325984070318698,3.880601554516351,4.316491255050551,8,2,5,0.00011356116046135868
B-amazement-d5-v1,amazement,peak,5.0,Inheritance/legacy (intergenerational discovery),N-amazement-d5-c1,103,"The storage unit had been paid automatically since her grandmother's
death in 2004. She opened it expecting furniture. Inside were
forty-six canvases. Oil paintings — landscapes, portraits, a series of
the same harbor at different hours of the day. The earliest was dated
1961. The most recent was 2003. Her grandmother had been a bank teller
for forty years. She had never mentioned painting. There was no studio,
no easel at the house, no photographs of her holding a brush. But the
light in the harbor paintings shifted from canvas to canvas in a
sequence that covered a full day, and each one was signed with a name
she recognized.",clinical,P_amazement-d5-v1,amazement,,6.482667692086451,3.432096343834021,4.541123466281664,8,2,6,7.239748555071375e-05,6.620282451093335,3.35382888274613,4.90361120459336,8,2,6,8.846694663406025e-05,6.3346598419148945,3.6151929496552273,4.718366051673234,8,2,6,0.00011468513851917938
B-amazement-d5-v2,amazement,peak,5.0,Inheritance/legacy (intergenerational discovery),N-amazement-d5-c2,101,"His father had worked in a shoe factory for thirty-three years. After
the funeral, he found a notebook in the bottom drawer of the desk his
father never let anyone open. The notebook contained mathematical
proofs. Eighty-seven pages, written in pencil, in handwriting he
recognized. The notation was formal. He photographed a page and sent
it to a colleague in the mathematics department. The colleague called
him that evening and asked where the notebook had come from. The
proofs were original. Two of them addressed problems his colleague
said had been open for decades. His father had not finished secondary
school. The pencil marks were pressed deep into every page.",clinical,P_amazement-d5-v2,amazement,,6.620735501085369,3.6314197894122198,4.288593071166408,8,2,6,7.120711779171556e-05,6.581685648561831,4.238083100535009,4.199874450457183,8,3,2,7.777230232467219e-05,6.453765300310447,4.000735761395055,4.285993835177945,8,3,2,9.325240177623707e-05
B-amazement-d5-v3,amazement,peak,5.0,Inheritance/legacy (intergenerational discovery),N-amazement-d5-c3,98,"The house was being cleared for sale. In the attic, behind a water
heater that had not worked in years, she found a trunk with her
great-aunt's name on the clasp. Inside were letters in four
languages — Portuguese, French, German, and one she could not
identify. Her great-aunt had worked at the post office in a town of
nine hundred people. She had never traveled further than the state
capital. The letters were addressed to universities, laboratories,
and a museum in Vienna. Forty-two correspondents over twenty-eight
years. The letter on top was from a physicist whose name she had
learned in school. It began, ""Your question changes my assumption.""",clinical,P_amazement-d5-v3,amazement,,6.58646305496699,3.3394027445299965,4.181641170404293,8,3,2,3.329212669696922e-05,6.633201778183704,3.7190490008851373,4.244830428203625,8,3,2,5.358125182730133e-05,6.539211869115457,3.497440366290996,4.210528632195405,8,3,2,4.8023570273589226e-05
B-amazement-d5-v4,amazement,peak,5.0,Inheritance/legacy (intergenerational discovery),N-amazement-d5-c4,105,"The family had always known the grandfather planted trees. It was what
he did on Saturdays. After he was gone, the county surveyor came to
assess the property. The surveyor walked the land for three hours and
came back to the house with a map. The trees were not random. Seen
from above, the plantings formed a pattern — rows of oak, clusters of
maple, single pines at intervals — that followed the contour lines of
the watershed. The root systems were holding the soil on seventeen
acres of hillside that would have eroded into the river decades ago.
He had planted four hundred and twelve trees over thirty-one years,
and every one was in the right place.",clinical,P_amazement-d5-v4,amazement,,6.171221544071144,3.884862078484861,6.446190917697757,8,2,6,9.490952281462217e-05,6.205755119688125,3.6555983206958893,6.807186583364285,8,2,6,6.876849320559918e-05,6.185138365276116,4.342350829343509,6.848913646152443,8,3,9,0.00010091094403743172
B-amazement-d6-v1,amazement,peak,6.0,Public witness (stranger encounter in shared space),N-amazement-d6-c1,100,"The subway car was full. A man in a maintenance uniform was sitting in
the corner seat with a piece of paper and a pencil. She glanced over
because the pencil was moving without stopping. He was drawing the
passengers. Not sketches — full renderings. The woman across from him
was on the page with the folds of her coat exact, the angle of her
head exact, the reflection in the window behind her included. He had
drawn nine passengers on a single sheet. Each figure was
anatomically precise and positioned in correct perspective relative
to the others. The train reached his stop. He folded the paper, put
it in his pocket, and left.",clinical,P_amazement-d6-v1,amazement,,6.102183322567865,3.270439208013526,4.410300970822556,8,2,5,7.510372167931153e-05,6.246759073649892,3.309849951494186,4.470349713725355,8,2,6,0.00010047985510432577,6.155878400864825,3.4664022689456107,4.542963826344223,8,2,5,0.00011782030525812892
B-amazement-d6-v2,amazement,peak,6.0,Public witness (stranger encounter in shared space),N-amazement-d6-c2,104,"The accident had stopped traffic on the bridge. A delivery truck had
gone through the guardrail and was hanging over the edge, held by the
rear axle. The driver was visible through the windshield. A woman
walked out of the line of stopped cars. She was carrying a length of
tow strap from her trunk. She crawled under the truck's chassis and
secured the strap to the frame and the guardrail post in a
configuration that distributed the load across three anchor points.
The truck did not move further. She crawled back out, returned to her
car, and sat down. She had been on the bridge for four minutes. The
knots she had tied were used in structural rigging.",clinical,P_amazement-d6-v2,amazement,,6.076443991378399,3.5966629705890827,4.563592688562322,8,2,5,0.00015460591395617763,6.144565808258987,3.4862212300734217,4.9765122458876805,8,2,6,0.00010756249343563234,6.210040704419035,4.063366038326654,4.487561077069065,8,2,5,0.00021701737893452955
B-amazement-d6-v3,amazement,peak,6.0,Public witness (stranger encounter in shared space),N-amazement-d6-c3,98,"The waiting room had been quiet for an hour. An elderly man in the
corner had a deck of cards. He was building a structure on the
magazine table. Not a house. A cathedral. The base was fourteen cards
wide. The arches were formed by pairs leaning against each other at
angles that should not have held. He added a spire. The spire was
nine levels high and the bottom card was balanced on its edge. The
structure used all fifty-two cards. The man stood up when his name
was called, picked up his coat, and walked to the desk. He left the
cathedral standing. It was still standing when she left.",clinical,P_amazement-d6-v3,amazement,,6.116808245962995,3.2984325602572153,4.689305825144592,8,2,6,6.280384166338131e-05,6.168532542301281,3.4224808518427605,4.82340125687738,8,2,6,8.102155278566942e-05,6.011880106876868,3.440824723366553,5.019087992250818,8,2,6,7.714490039868627e-05
B-amazement-d6-v4,amazement,peak,6.0,Public witness (stranger encounter in shared space),N-amazement-d6-c4,103,"The street performer had a table and three cups. The crowd expected a
shell game. He placed a coin under the center cup. Then he placed
the cups on the table and did not touch them. He asked a woman to
point to the cup with the coin. She pointed. He lifted it. Empty. He
lifted the other two. Empty. He turned all three cups over. No coin.
He reached behind the woman's ear. No coin. He reached into his own
pocket and turned it inside out. No coin. Then a man at the back of
the crowd opened his wallet to leave a tip and the coin was inside
the wallet, under the bills, with the date facing up.",clinical,P_amazement-d6-v4,amazement,,6.335736418015179,3.6915018638200365,3.9431786019274617,6,3,2,7.462069508719913e-05,6.450535172132256,3.9923266889078244,3.90634491213693,8,4,2,9.659560890031986e-05,6.255456152088296,3.7597975735905433,4.121478671067761,8,3,2,0.00012285004111088366
B-admiration-d4-v1,admiration,peak,4.0,Caregiving responsibility (dependent in your charge),N-admiration-d4-c1,104,"The aide had been with his father for three years. She arrived at seven
each morning. He installed a camera when the diagnosis changed, not
because he doubted her but because the agency required it. He watched
the footage once, on a Sunday. She talked to his father the entire
time. Not about tasks. She told him about her drive to work, about the
birds at the feeder, about a recipe she was trying. His father had not
responded to speech in eleven months. She talked to him anyway. Every
morning. The footage showed her adjusting his collar before anyone
arrived, smoothing the fabric flat, the way you would for someone who
could still see themselves in the mirror.",clinical,P_admiration-d4-v1,admiration,,6.6611841211399625,3.3261035969684727,4.131539808807771,8,2,5,8.915286809332077e-05,6.567829959749276,3.4180653569723,4.349517110385267,6,3,2,7.529902972483818e-05,6.46931276163274,3.460055852096104,4.222561771484682,8,2,5,0.00011097893024336166
B-admiration-d4-v2,admiration,peak,4.0,Caregiving responsibility (dependent in your charge),N-admiration-d4-c2,101,"His sister had taken their mother in when no one else could. She had
a two-bedroom apartment and two children of her own. She gave up the
bedroom. She slept on the couch for four years. He visited on a
Saturday and noticed the couch cushions were worn into a shape — her
shape, pressed into the foam from fifteen hundred nights. The
apartment was organized around his mother's needs: the grab bars she
had installed herself, the labels on the cabinets in large print, the
path from the bedroom to the bathroom cleared of every object. His
sister was forty-one. She had not taken a vacation in four years. Her
children set the table for five without being asked.",clinical,P_admiration-d4-v2,admiration,,6.311556011045269,3.1856088572506818,4.538789667337673,8,2,5,0.0001014117933128832,6.383462329077676,3.3401216042437714,4.757725432406959,8,2,6,0.00010572209471596915,6.393899728850835,3.3815694655727393,4.661302753495537,8,2,5,0.0001344212168918676
B-admiration-d4-v3,admiration,peak,4.0,Caregiving responsibility (dependent in your charge),N-admiration-d4-c3,99,"The teacher had a student who could not sit still. The other teachers
had written reports. The file was thick. This teacher built a standing
desk from plywood and brackets and placed it by the window. She
stocked it with clay. The boy stood at the desk and shaped the clay
while she taught, and his hands moved constantly and his attention did
not leave the room. She did this for the entire year. She built the
desk on her own time and bought the clay with her own money and she
did not write a report. At the end of the year, the boy's file had
no new entries. It was the first year that had ever happened.",clinical,P_admiration-d4-v3,admiration,,6.1642968801871785,3.6614935752805193,4.639982002111716,8,2,5,8.837424428291481e-05,6.311720626634538,3.827546828772892,4.931371777467877,8,3,2,0.00010296332262689495,5.981554933235289,3.9194226786333144,4.7029676160274505,8,3,2,9.02420317742594e-05
B-admiration-d4-v4,admiration,peak,4.0,Caregiving responsibility (dependent in your charge),N-admiration-d4-c4,103,"The foster father had taken in a boy who did not eat at the table. The
boy ate on the floor, in the corner of the kitchen, with his back to
the wall. The foster father did not comment. On the second evening, he
set a plate on the floor in the corner, with a napkin and a fork, the
way he set the table. On the third evening, he sat on the floor
himself, across from the boy, with his own plate. He did this for
seven weeks. On the eighth week, the boy carried his plate to the
table and sat down. The foster father carried his plate to the table
and sat across from him, the same distance apart.",clinical,P_admiration-d4-v4,admiration,,5.97907247245157,3.2851167592357187,4.070703381811659,6,2,3,0.00018814756747356323,5.893840569230882,3.4767681319725416,4.170971954949713,6,3,2,0.0001506362698384205,5.771430706519321,3.551803523391227,4.056140654620034,8,2,3,0.0002204954910800728
B-admiration-d5-v1,admiration,peak,5.0,Inheritance/legacy (intergenerational discovery),N-admiration-d5-c1,105,"After her grandfather's funeral, they found the ledger in the back of
the closet. It covered thirty-eight years. Every month, a line item:
a name, an amount, and a note. ""Tuition — Garcia boy, fall semester.""
""Rent — Mrs. Okafor, January."" ""Coat — Pham family, three children.""
The names filled six notebooks. He had been a custodian at a high
school. His salary was in the public record. She looked at the numbers.
He had given away more than half of it, every month, for thirty-eight
years. He had never spoken of it. No one in the family had known. The
last entry was dated nine days before his death. The handwriting was
the same as the first.",clinical,P_admiration-d5-v1,admiration,,6.22319442009123,2.9659146816734383,4.214575188755357,8,2,5,6.276873683456892e-05,6.167726888664234,3.3424669096942066,4.292065825366335,6,3,2,9.560769597209302e-05,6.361598094184289,3.0110624353153828,4.366876381147171,8,2,5,6.214129118886783e-05
B-admiration-d5-v2,admiration,peak,5.0,Inheritance/legacy (intergenerational discovery),N-admiration-d5-c2,100,"The property had been in the family for three generations. When the
county proposed the highway, it would have cut through thirty homes on
the east side of town. His grandmother had offered the farm instead.
She had signed the easement herself. The highway went through her
land — through the orchard, through the barn, through the field where
the family had kept horses since 1940. She had not told anyone until
the construction began. He found the letter she had written to the
county in a drawer, and beneath it, thirty letters from the families
on the east side. She had kept them in order. She had not answered
any of them.",clinical,P_admiration-d5-v2,admiration,,6.474370131849747,3.2286921269051163,4.007243828310468,8,2,5,7.24788488623431e-05,6.567972491574767,3.684311031438139,3.9070667662547636,8,2,5,0.00012199483136715933,6.316409840236006,3.440172021239744,4.03825833298613,8,2,5,9.699916953359339e-05
B-admiration-d5-v3,admiration,peak,5.0,Inheritance/legacy (intergenerational discovery),N-admiration-d5-c3,102,"His father had kept a box of tools under the workbench. After the
estate was settled, he opened the box. Beneath the wrenches was a
stack of envelopes, each labeled with a year. Inside each envelope
was a letter addressed to him, written on his birthday, every year
from the year he was born. Thirty-four letters. His father had never
given him one. The letters described what his father had observed that
year — what the boy had learned, what he had built, what he had
changed. They were factual. They were specific. They contained no
instructions. His father had watched him for thirty-four years and
written it down every year and put it in a box under the wrenches
and said nothing.",clinical,P_admiration-d5-v3,admiration,,6.347594874683526,3.1838424011729387,4.39482813676082,8,2,6,7.23623796726538e-05,6.5710016748104705,3.363115743111658,4.531113169133858,8,2,6,8.305270660042072e-05,6.4845088848778065,3.3460324117414726,4.4987477328950485,8,2,6,9.20991357223115e-05
