id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
Black_and_white_1115_1256,What exactly is the debate between colorlessness vs color and more specifically can black and white be considered non-colors?,3.0,3.0,3.0,2.8,3.2,3.0,5.934289919980662,3.4708056467322006,4.955189184666093,3,2,6,3.847591176153373e-05,6.6352318896116795,3.4600002474150644,4.6208034509625815,9,3,2,1.915695219028401e-05,6.056876028567519,3.6341552789910567,4.548929258597461,9,2,5,4.286333797351645e-05
Black_and_white_14360_14587,"Wearing black and white also marked the distinction of labor between men and women and in a highly rigid and segmented society, the wearing of different colors seemed the most obvious way to do so.",3.0,2.6,3.2,2.8,3.2,3.0,5.965040384362526,3.109244548293323,4.789234966350213,3,2,6,4.134500327692226e-05,5.831686745222876,3.0622275133600083,4.764918098038305,3,2,6,3.351517937041619e-05,5.874620543823063,3.2459400088900603,4.8593012931428365,3,2,6,7.181491766296442e-05
Black_and_white_15104_15300,"Above all, it is believed that the expanse of literacy and the printed word, mainly the newspaper, had a profound effect in influencing the choice of black and white.",3.33,3.33,3.33,3.33,3.33,3.67,6.134072860923983,3.1563101673186313,5.779165679244466,9,2,8,4.134115540597002e-05,5.9029920987048365,3.0906095362488095,5.660657993041538,3,2,8,2.9294886869261834e-05,6.320501111968424,3.316922656870128,5.738740891010547,9,2,8,6.501386888115161e-05
Black_and_white_16503_16663,The explosion of mass production and printing allowed for a plethora of colorful advertising and consumer goods which came to be known as kitsch.,3.25,3.25,3.25,3.4,3.4,3.2,6.055588326777474,3.6278029683062325,4.334643816117228,9,2,3,6.787964655366384e-05,5.869430679931417,3.646283108724515,4.186846101791925,6,2,3,5.917952820956862e-05,5.992421108346548,3.867418694995351,4.303000818577609,5,2,3,0.00011803144468782963
Black_and_white_17128_17323,"Greenberg continues by saying, “Kitsch, using for raw material the debased and academicized simulacra of genuine culture, welcomes and cultivates this insensibility.",3.0,2.75,3.25,3.0,2.5,3.0,7.013858803238941,3.0816868033884117,3.808535400174135,9,2,4,2.0307685787722227e-05,6.713481403813046,3.2352877837140395,3.8869519889745145,9,2,4,1.1289495369751376e-05,6.627010074778457,3.4774634154027506,3.9303741471826514,9,2,5,4.6850132195071506e-05
Black_and_white_17551_17637,Kitsch is the epitome of all that is spurious in the life of our times.,2.8,3.0,3.2,3.0,3.0,3.2,6.268809602499233,3.4843310831031635,3.8203641928131855,9,2,1,1.4577105056303664e-05,6.169861249144297,3.7349146997188516,3.813256233366956,8,2,3,1.0143444059487843e-05,6.327546633567428,3.5991646075544095,3.595696871680639,8,2,3,1.9818628299559667e-05
Black_and_white_5448_5692,"“The predominance of color at the expense of drawing is a usurpation of the relative over the absolute, of fleeting appearance over permanent form, of physical impression over the empire of the soul”",3.0,2.5,3.25,2.8,3.2,3.4,6.672484528426271,3.147153521487397,4.466903322815337,8,2,6,2.4194910476171455e-05,6.52753651913937,3.302174264425065,4.199594940104174,8,2,6,2.7036077491505095e-05,6.665438676087874,3.187606079750015,3.9661253201365607,8,2,3,2.604340738285727e-05
Black_and_white_7328_7386,"It is neither grey white, nor vory white, but pure white.",3.0,3.0,3.0,3.0,2.6,3.0,5.321806554808505,3.6335475141971596,5.378387927695509,5,2,8,2.2057332529439703e-05,5.582996903850654,3.666449663677154,5.205051396358818,5,2,8,1.1013886962727204e-05,5.411783575687888,4.151907363505606,6.099943944732033,5,2,8,1.5948575149004906e-05
Black_and_white_7585_7779,"We have superceded both the ‘brown’ of decadence and classiscm and the ‘blue’ of divisionism, the cult of the blue ky, the gods with green beards and the spectrum.",3.2,3.0,3.4,3.2,3.0,3.6,7.108464942945614,4.054763045596848,4.968460233567183,9,2,1,3.417779007147399e-05,7.083404400952479,3.906808891448394,4.881466620060197,9,2,5,2.583923929046067e-05,7.0359511282183185,4.352670291892982,5.519814546817077,9,2,8,2.588785714256108e-05
Black_and_white_7791_7809,WHITE pure white.,3.0,3.33,3.33,2.8,3.0,2.8,5.019205552740777,4.373083421150399,4.655813135863582,9,2,1,6.97397826683686e-05,5.283669200814561,4.260378081721948,4.78707847212992,9,2,1,4.294686979335111e-05,4.646867601804193,4.948724481011797,5.222105799853277,1,8,9,0.00010503253551330775
Black_and_white_7845_7950,For these reasons black and white have been placed at the top of the hierarchy of colors.,3.0,3.0,3.0,3.2,2.8,3.2,5.987801115173768,3.1265257508801154,5.797175740475581,9,2,1,3.603811084388385e-05,6.318477584821869,3.060864162917721,5.649157337400619,9,2,1,1.8622619224479952e-05,5.788840049284445,3.2621816992901502,5.739855281652977,9,2,1,3.8722646092129226e-05
Fermentation_Eminent-Domain_1064_1099,There are 13 AVAs in Sonoma County.,3.0,2.6,3.0,3.0,3.0,3.0,5.9243891505629716,3.6062843272815934,4.4105352949386045,6,3,2,0.00017657213271583572,6.287153020817752,3.1989269855586473,4.023186271131,9,2,1,0.00010324364673438702,6.092826651838878,3.9010749467024226,4.31105070850091,9,2,1,0.0002684630043235688
Fermentation_Eminent-Domain_10827_11013,"In a way, all this tries to approach terroir from a slight distance; plus the historical distinctions between the two premium distinctive varietal regions, Napa county and Sonoma county.",3.0,3.0,3.0,2.5,2.5,3.5,5.570821163740455,3.7901562176510506,5.0173623383225365,3,2,6,0.00023348956414855,5.755054998239803,3.381290274385158,5.163672935710809,3,2,6,0.00010981316878775512,5.706023621953905,3.9693640827290824,5.214740524620372,5,3,7,0.00029311254130224033
Fermentation_Eminent-Domain_13150_13302,"Sonoma County, with roughly half of the wineries of Napa County, wins roughly twice as many gold medals in national and international wine competitions.",3.2,3.2,3.2,4.0,3.4,3.4,6.466847535909765,3.4983971749825526,5.883198858720895,6,2,8,0.00010080411163454428,6.520473380102865,3.1137294946998995,5.970584516245689,8,2,6,7.684419187836773e-05,6.598714356433642,3.92936145350945,6.352858670600248,8,2,9,0.00018132857325401267
Fermentation_Eminent-Domain_13690_13882,"I disagree, but I am eternally hopeful, optimistic that the Sonoma County Vintners will inject a little passion and not more of the same old staid and boring in their marketing communications.",3.0,3.0,3.33,3.2,3.2,2.8,6.831877364310265,3.4293040106511157,4.30901212958346,9,2,5,8.596843566978009e-05,6.671347045209523,3.27743759848993,4.062495092372268,9,2,3,5.6996538406508126e-05,6.855042538715778,3.1712163474588273,3.922322734316631,9,2,3,0.00010091739965382499
Fermentation_Eminent-Domain_2413_2562,"Honore Comfort, Executive Director of the Sonoma County Vintners Association and an outstanding representative for Sonoma County wines noted this: "".",3.0,2.5,3.0,3.2,3.0,3.2,6.1480866847977325,3.561345502517012,4.016397500488489,5,2,3,0.0002466687377968794,6.084974769609028,3.1606388461538466,4.048640045789593,5,2,3,0.00015360207910745133,5.338464351016709,4.024884435984438,4.479381683146228,5,2,8,0.0007106775513143622
Fermentation_Eminent-Domain_2898_2968,"They point to the prestige that the ""Napa Valley"" designation carries.",3.0,2.6,3.0,3.33,3.33,3.33,6.631722936495084,3.402860010307691,5.473459151813563,6,2,8,0.00010322123369039525,6.766507797366677,3.239783947322451,5.004361283738248,9,2,5,7.43426566225318e-05,6.817432961664803,3.6501203634710677,5.315308608424552,9,2,6,0.00014504621240775116
Fermentation_Eminent-Domain_3308_3492,"The vintners in Sonoma County simply can't make a case for ""Sonoma County"" having any meaning or for a region as vast as ""Sonoma County"" delivering any degree of quality to the grapes.",3.0,3.0,3.0,3.0,3.0,3.0,5.736900802556558,3.274614233585106,3.961705155955966,5,2,3,7.043014166145285e-05,6.3007019014855326,3.445174986184027,3.654656549971288,8,2,3,6.560238577133648e-05,6.274489668123,3.1008453542108008,3.36306171575632,8,2,3,6.831077338881106e-05
Fermentation_Eminent-Domain_4679_4858,"It also is a 'social promotion' in the sense that great Sonoma wines that now are forced to use ""Sonoma County"" will be giving some of their credibility to their lesser neighbors.",2.8,3.0,3.2,3.4,3.4,3.4,6.1069061708271715,3.0116070634727516,4.124546419094423,5,2,3,3.063804328814345e-05,6.272509743128838,3.1037783028796264,4.1200440504660705,5,2,3,2.039544708366175e-05,6.542904215376044,3.0760433953523396,3.9776031683178026,8,2,6,5.2918588680447885e-05
Fermentation_Eminent-Domain_5533_5650,"I completely agree with you when you state: ""Such an association will not be made with 'Sonoma County' wines...ever.""",3.0,3.0,3.4,2.6,3.0,3.4,6.3695804792287625,3.4276096754849856,4.7308078757536824,9,2,1,8.174019664989508e-05,6.173476850101201,3.247940828819763,4.904684331212506,5,2,8,3.842625485148046e-05,5.976106801533243,3.8329196027553065,4.62591793689361,5,2,8,0.00013113247765565123
Fermentation_Eminent-Domain_97_347,"I was disappointed, though not surprised, to see that today a conjunctive labeling law dictating that ""Sonoma County"" be placed on every label on wines produced from grapes grown in Sonoma County was unanimously passed by the California Legislature .",2.6,3.2,2.8,2.6,3.0,3.0,6.31287655176459,3.2062280993664047,4.366297336150517,5,2,3,0.00013624369156943963,6.521750878009696,3.068806336057246,4.079649934673412,6,2,3,8.803135903588364e-05,6.152606329123806,3.2954870889213703,4.372303954898392,5,2,8,0.00019528928553646128
Fermentation_HR5034_12069_12195,Tom said... Seems like some old geezers are filling their pockets with some major greenbacks getting this bill passed through.,3.0,3.0,3.0,2.2,3.2,2.6,6.434309089221229,4.211902550874245,4.323333322156657,9,2,5,6.387200820763146e-05,6.5110744486477765,4.367089368191256,3.8559751055112756,9,2,3,2.647695845649554e-05,6.746376462599394,3.909465001559389,4.029302776651876,8,2,5,5.351650488469636e-05
Fermentation_HR5034_12813_12937,"You do have a few valid points but they too may be predicated on false premise, I do not claim to be the all knowing expert.",3.0,3.0,3.0,2.6,3.6,2.6,6.022439720517515,3.0837464054369264,4.7426331195374045,8,2,5,5.207255687119148e-05,6.091461771071974,2.8066939430847944,4.8752172103324245,3,2,6,3.585173310808737e-05,5.947466870501856,3.053484833831819,4.6107297653036845,5,2,3,0.0001409746265974577
Fermentation_HR5034_4427_4487,It does not preempt a state law that allows direct shipping.,2.8,2.6,3.0,2.8,3.0,3.0,5.704325340000808,3.164990399211915,4.875034524644901,6,2,8,5.808374530075091e-05,5.919744638051246,2.802774260676887,4.495043626312549,5,2,3,2.131478794061082e-05,5.819956076740857,3.214063180651478,4.892099299040128,5,2,8,8.142087563952643e-05
Fermentation_HR5034_6052_6086,"No it doesn't ""amend"" the faa act.",3.0,3.0,3.0,2.6,2.4,3.2,5.626819959454144,3.184440793090931,4.660411576841076,5,2,3,6.081851762611218e-05,6.303211348057957,2.6695596252124987,4.6014271669948155,5,2,3,2.8387630446899314e-05,6.43852987406009,3.036128701509556,4.050628237582787,5,2,3,8.729504236181563e-05
Fermentation_HR5034_6087_6112,It overrides it entirely.,2.8,3.0,3.0,2.8,3.0,3.0,5.754581849044818,3.6717949543336528,4.74786979196115,5,2,8,5.600707809658549e-05,5.6064396894004584,3.7465693089142222,5.154570086978474,5,2,8,2.2457986242719608e-05,5.356835621012541,4.216586289029393,4.749632632338992,5,2,8,6.93975724673402e-05
Fermentation_HR5034_7056_7188,"More importantly, the very language of H.R. 5034 gives states the explicit right to discriminate against out-of-state wine shippers.",2.4,3.0,3.0,2.8,3.0,3.4,6.73090350245234,3.1486678254529057,3.2577196153819026,9,2,1,1.3713592792283413e-05,6.837177178888763,3.545826116427823,2.8004067604807372,9,2,1,7.033207677187929e-06,6.755827204244936,3.3180349625662875,2.883232900212243,9,2,1,1.4198472473399782e-05
HistoryLasVegas_10868_10955,"The El Rancho Vegas (1941) was the first, followed by the Last Frontier (1943).",3.0,3.0,3.0,3.0,2.6,2.8,5.968976136074017,4.414815344454977,4.496073173876912,3,2,6,0.0005932228786042494,6.0847616732709495,4.032746681587388,4.282850614205682,3,2,6,0.000327636497002924,5.786148646077715,4.527176946845267,4.884453469600476,5,8,2,0.0012362560197321907
HistoryLasVegas_11247_11353,"When the Flamingo opened in December 1946, it did so with Hollywood flair and the new Vegas flash.",3.0,2.8,2.8,3.2,3.2,3.2,6.161195995582773,5.162786627494798,4.830975571851961,6,8,3,0.0002185401787360991,6.350770157973692,4.817575479843516,4.456797828755315,9,2,5,0.00011871744924199646,6.0475388853664835,5.138535353617717,4.757191636717915,5,8,3,0.00034200553550229576
HistoryLasVegas_14858_15018,"That, combined with the formation of the Nevada Gaming Control Board, would signal the beginning of the end for heavy mob influence in the city.",3.0,3.0,3.0,3.0,3.0,2.8,6.961793907169746,3.56930869854143,5.02918928845638,8,2,6,6.967901728589844e-05,6.876868150048339,3.606892099774836,4.909589880722614,8,2,6,5.8385620903812195e-05,6.951244611968624,3.573084064369617,4.941460918851633,8,2,6,0.00013119729958011253
HistoryLasVegas_15240_15304,What was once a sure thing became much more competitive.,3.2,3.4,3.2,2.2,2.8,2.4,6.065923994807022,3.8974058057590666,4.936626155989044,8,3,6,0.0001995695956944773,6.136320310694463,3.7451880802716477,4.661742773327904,8,2,6,0.0001519278322213121,6.105879224287369,3.9663126773223,4.510494278720234,8,2,6,0.00034253399212022545
HistoryLasVegas_16025_16184,"This trend has led to many more demolitions, including the Dunes (replaced by Bellagio), Aladdin (the new Aladdin) and Sands (Venetian) hotels.",3.0,2.5,3.0,2.8,2.8,3.0,6.466584391989619,3.720293287640489,5.08725849316091,9,3,2,0.00013933178453931315,6.447312596821314,3.707400796963813,4.669964577097196,8,2,6,0.00010688952045996645,6.925992417884002,3.6838063002059043,4.712632968467617,9,2,1,0.00016474382510255748
HistoryLasVegas_17793_17932,"Over 20,000 additional hotel rooms have been added in a few short years, including resorts in Summerlin and Lake Las Vegas.",3.6,3.6,3.4,3.4,2.8,3.2,6.547746421500901,4.660139832349061,5.209579776087849,6,3,8,0.0003203733806717331,6.341784480073762,4.245090549564306,5.157744833733217,6,3,8,0.0003415945488988517,6.358264656120915,4.697563354515202,5.402632483756681,5,2,8,0.0006434659660815603
HistoryLasVegas_18267_18404,"Still, the future of Las Vegas is sure to be determined as much by the pioneering spirit that built the city as by anything else.",3.0,2.4,3.2,3.6,3.2,3.6,6.168737061780577,4.419937099761167,5.996478358943335,9,2,8,0.00024806489257123295,6.174946263502035,4.052886021503959,6.082616539922791,9,2,8,0.0001100690751705791,6.253707825955531,4.558827888140972,6.344449787730312,8,2,9,0.00044266012141106295
HistoryLasVegas_2397_2629,"It was not until 1829 that Rafael Rivera, a Mexican scout, found a spring-fed valley and dubbed it Las Vegas — a Spanish name that leaves many modern visitors wondering exactly where “the meadows” really lay.",3.0,3.0,3.0,3.4,2.8,3.4,6.48613300367646,3.8149121480287027,3.9902493476099563,8,2,5,7.48266326915522e-05,6.6778911799662914,3.475194417839787,4.106251344883323,8,3,2,4.6605367950807645e-05,6.698277265030206,4.0290589196215185,4.193526244076079,9,2,1,0.0001267116467660591
HistoryLasVegas_3825_4028,"Despite the fact that the local land was rich in silver, by 1865 most of the mining traffic through Las Vegas was of prospectors headed to California or Northern Nevada in search of gold.",3.0,2.8,2.8,3.2,3.0,3.2,6.3568451169538385,3.5918181686793114,4.074935119333585,8,2,5,7.378722986654208e-05,6.6191111380603065,3.6480371187409593,3.979608605235767,8,3,2,7.997065892310127e-05,6.740545841136969,3.531339445301279,4.045490278385805,8,3,2,0.00011335771291479438
HistoryLasVegas_8686_8887,"Construction on Hoover Dam (originally Boulder Dam, subsequently renamed for the president who authorized the project) began in 1931 in a canyon 45 miles (72 km) southeast of Las Vegas.",3.0,2.8,3.0,3.0,3.0,3.0,6.001662266406117,4.380113034986268,4.629599032732571,8,2,6,0.00021520896905937787,6.132061175281682,4.228205145743744,4.240845960187042,8,3,2,0.000211026892561469,6.285086055502307,4.511878963323267,4.697001708621226,8,2,6,0.0003500692060988311
Homosexuality_11213_11522,"As a homosexual, one risks horrifying their parents, other family members, and friends to the point of losing all contact with them, ruining their career, being condemned by their religion, being beat up for publicly displaying their sexuality, and much much more.",3.0,2.6,3.0,2.2,3.6,2.6,6.618687864073486,4.331930472068871,3.127304715378516,8,3,2,3.192530293736361e-05,6.562246002055981,6.087055172008132,2.587653994924302,7,9,2,1.7911795417350243e-05,6.852652219552794,4.390425476221021,2.7908371130309693,8,3,2,2.7877050925050202e-05
Homosexuality_1159_1371,"This shows that not only did Plato consider it normal for a male to be attracted to another male, he also believed that it began at a very young age, as the word “boyhood” signifies.",3.0,3.2,3.0,3.0,2.6,2.6,6.523717202321008,3.2459079765066248,4.588628843402281,9,2,5,1.8628611555443403e-05,6.76603953102546,3.102946549580207,4.445466074304591,9,2,5,1.2256915167346397e-05,6.618919761242248,3.430751362705884,4.3601911217427,9,2,1,2.8648558186844383e-05
Homosexuality_12457_12505,“They’re not like ‘My child’s going to be gay!”’,2.6,3.8,3.4,2.8,3.4,3.0,6.62806457291796,3.5452073498407004,4.021299643748936,8,2,6,4.6855284392351714e-05,6.858099427105858,3.643096655124225,4.013149970536779,9,2,5,4.940828956907246e-05,6.42939759667069,3.686638378814013,4.039435040135254,9,2,1,7.833223759004022e-05
Homosexuality_16316_16432,"Therefore, from the evolutionary standpoint, homosexuality becomes one of the disadvantageous traits.",3.0,3.0,3.0,3.0,3.0,3.0,6.619783690363334,3.4309037181231394,3.1893120452558827,8,3,2,3.848508867572677e-06,7.091397924076024,3.7549349355600823,2.8230172786670193,8,2,3,2.964608048914058e-06,6.863195477707428,3.6579118612557515,3.0488614557490528,8,2,1,9.910891166344912e-06
Homosexuality_2115_2228,"(However, for the purposes of this paper, homosexuality will be looked at solely in terms of men).",3.0,2.2,3.0,3.0,2.8,2.8,5.354986921838703,3.638100771574125,3.557072366180474,8,3,2,6.7836655897804955e-06,6.290977384949173,3.4062570521828524,2.7649161710642947,8,2,3,1.0982505447803667e-06,5.4787077764060745,3.769186327179219,2.945171133185203,8,3,2,1.0930494394859597e-05
Homosexuality_2448_2454,“same”,3.0,2.8,3.0,3.0,3.0,3.0,4.745028963305446,3.5074978218039154,3.8988887674703174,5,2,3,0.0002768025447167846,4.991744467660306,3.1294199049838194,4.224895125293521,5,2,3,0.0001705168508388571,4.2284862575584645,3.548263752024674,3.9273788907975113,5,2,1,0.0002696155141615478
Homosexuality_2637_2983,"It was also in the 1800s when the debate itself over the cause of homosexuality was started by Magnus Hirschfeld, a physician, sex researcher, leading sexologist, homosexual, and founder of the first gay rights movement in Germany, who believed that homosexuality was biological in nature (Marcus 10).",3.17,2.83,3.0,3.0,3.2,3.0,6.5635371132642355,3.579246518586259,4.36931095368081,9,2,1,3.4741127701715716e-05,6.4166085297338595,3.4253988532431103,4.000062562851086,9,2,1,1.8229640198163485e-05,6.458037723800178,3.717904276084816,4.020650492230613,8,2,1,4.422576494975411e-05
How_soon-Fans_2510_2642,"Then in the case of TGI Friday's or other brands that offer free product or discount coupons, you are essentially buying them again.",2.75,3.25,3.25,3.0,3.4,3.6,5.87945710556284,3.3433679512154324,4.3660639511385675,8,2,6,4.141041933833801e-05,6.093036004078373,3.54664372496267,4.496261938630813,8,2,6,4.006841688128757e-05,6.002149891492301,3.3737983974904378,4.222906725490711,8,2,3,7.476173509993302e-05
How_soon-Lebron-James_2682_2811,"If I were to fulfill that role for him, I would have told him to go low key with this decision and let it be led by his new team.",3.2,3.2,3.4,3.0,3.2,3.2,6.426694513038486,3.366959842410591,4.375675943797903,9,2,5,4.7913044776626715e-05,6.458957327107709,3.0208037653638384,4.2995628372611785,9,2,5,2.1435325499062654e-05,6.3332172198392165,3.363049019352376,4.655023007541035,8,3,6,8.025191468970474e-05
How_soon-Lebron-James_279_437,"He's also managed to surround himself with people who understand business, but I'm starting to wonder if he's lost a bit of understanding of American culture.",3.0,3.0,3.25,2.6,3.4,2.8,6.097443631258269,3.0916825586088406,5.063206723796029,3,2,6,2.3212472587997514e-05,6.215883899375075,2.8485224084347025,5.137430835419422,8,3,6,1.3015234504485104e-05,6.557891809042715,2.9777699592680698,5.273269209214648,8,2,6,3.6796394146920334e-05
How_soon-Lebron-James_438_602,"Lebron didn't play college basketball, he went straight from high school to the pros, and since joining the Cleveland Cavaliers he's won exactly zero NBA champions.",2.8,3.2,3.2,2.8,3.0,2.8,7.0546680009658695,3.2235223917464273,4.058211122392102,8,2,1,2.9192994569921795e-05,7.341784502693267,3.692971402806452,3.4310853614414554,8,2,1,2.5374688964900987e-05,7.056132978446959,3.5321824864958633,3.8511767764972533,8,2,1,7.450054135135432e-05
How_soon-Lebron-James_758_840,Earlier this week Lebron jumped on Twitter and quickly gained a massive following.,3.4,3.6,3.4,3.5,3.25,3.0,6.776409273039634,5.226002806090364,6.606715976235034,9,2,8,0.0001473382418415808,7.109716902974987,4.76835975199877,5.72819186301519,9,2,8,0.00014552340583669817,6.368956560382076,5.4728629751806945,6.872990475958568,5,8,9,0.00018494733957363335
IFAW1_1198_1333,"Many of our critics say that you and I who love animals attribute intelligent and sensitive qualities to “stupid, non-feeling” animals.",3.2,3.2,3.2,2.67,3.0,3.0,6.496440559491317,3.106625554997102,3.580292004921777,9,2,1,1.1492119988502311e-05,6.543417431546303,3.0987572399893333,3.810082396904323,9,2,3,9.334892418835166e-06,6.265720388624674,3.1836891982821665,3.742143365286134,9,2,1,4.860430527816637e-05
IFAW1_1303_1324,"“stupid, non-feeling”",2.2,2.8,3.0,1.8,3.2,3.0,6.438188028873844,3.31633189895268,2.999879463132504,8,2,3,7.458569643428858e-06,6.617833723752713,4.038537240987986,2.6133760561312553,8,2,3,4.4745957881977795e-06,6.308133913452332,3.3099923093042376,2.6899721887331167,8,2,3,6.438845970222562e-06
IntroDublin_4045_4155,"Beckett and Joyce, among others, had to leave their homeland to understand it —  and to be understood.",2.8,3.0,2.8,2.8,3.0,3.2,6.3625302143448845,3.5308804123021944,4.591694043377487,9,2,5,8.063333800965748e-05,6.21992517319098,3.4864808790820145,4.92584302878179,9,2,5,5.57760113523898e-05,6.3743910679310325,3.7630163665876375,4.916327065571415,9,2,5,0.0001676373568189055
IntroDublin_4637_4896,"And in this city, where literature and theater have historically dominated the scene, visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries that display the work of modern Irish artists.",3.6,2.8,3.0,3.0,2.0,3.0,6.420793738337505,3.9279836437217215,4.96138087182919,9,2,1,8.322212153844703e-05,5.928065743409834,3.59651927901511,5.4677209486207925,3,6,8,6.785192294251075e-05,6.6919318609849165,3.8895483332198144,5.00572281508016,9,2,1,0.0001274779795453611
IntroDublin_5143_5244,"And while multinational chains have made inroads, they seem less blatant here than elsewhere.",3.0,2.67,3.0,3.2,3.0,3.0,5.771845381686154,3.5836229390815517,5.114560072288877,5,2,6,0.00010768366212779403,5.581573595654389,3.229992209294471,5.231687170996844,5,2,6,6.003889449811295e-05,5.779105031691343,3.5431731519570544,5.091584513644278,5,2,6,0.0001543486765230542
IntroDublin_5436_5480,Dublin’s food has undergone a metamorphosis.,3.0,3.0,3.0,2.8,3.0,3.0,6.01617407323805,4.547723785960381,4.771277228457065,5,8,3,0.00011908640671168913,6.2144911168708745,4.187665457622125,4.5781678012378695,8,2,6,8.156415669525185e-05,5.895640404539636,4.498974722364227,4.948614845869139,5,8,3,0.00021301302914680087
IntroDublin_595_662,The proverbial hospitality and warm welcome are still here.,3.5,3.0,3.0,4.0,3.25,3.0,5.954732651565467,3.4803017823480937,4.722648986304835,5,2,8,0.0001505118742518298,5.981160168411373,3.288311131871434,4.749539301810436,3,2,6,7.538429713117052e-05,5.704647713463732,4.0344124204075555,5.022587550236474,5,2,8,0.0003240497807716848
IntroDublin_7368_7441,Religion and respect for parents has not yet gone out of fashion.,3.0,3.0,3.0,3.4,3.2,3.2,5.851394289406369,2.900896096332337,4.975903928855824,3,2,6,3.336159494738471e-05,5.820878597223798,2.7177883513813583,5.06283129956691,3,2,6,1.288608119044589e-05,5.70991694881575,3.065532464287063,5.121719228174462,7,2,6,6.824044667318788e-05
IntroDublin_7442_7613,And young graduates are not leaving now — multinational corporations and European Union investment mean there are plenty of opportunities for them at home.,3.0,2.8,2.6,3.6,3.4,3.8,5.9710572584784245,3.672790203569329,5.277062491123537,8,2,6,4.387969463261403e-05,5.971549365396307,3.317125077354324,5.386151392244573,8,2,6,2.6051965386090125e-05,5.972484888252992,3.7548204095146946,5.544492651311953,5,2,8,0.00011771975191617852
IntroHongKong_1558_1761,"But in fact, once news of the handover vanished from the front pages, the people of Hong Kong returned to their usual topics of conversation: the economy and the price of housing.",2.8,2.2,3.6,3.0,2.0,3.0,6.415083200123294,3.3009970728352944,4.32788954811501,9,2,5,6.0317556541642726e-05,6.441359702197132,3.130968453492714,4.495007643111659,9,2,5,4.044173779577426e-05,6.667792305831167,3.2321357112482723,4.260571389628798,9,2,5,0.00011369472381550468
IntroHongKong_171_262,With its vibrant atmosphere and night-and-day activity it is an intoxicating place.,3.2,3.2,3.0,4.0,3.8,3.2,6.116017839358995,6.098677143571988,4.932257214047543,5,8,3,0.00010340717884295501,5.988885541656451,6.0649964085544115,4.9209489368958454,5,8,3,8.484984652368558e-05,6.05314546963817,5.962747229720198,4.876919187535876,5,8,3,0.00013515069768584617
IntroHongKong_2767_3013,"To alleviate the problem, the government has become the city’s major landlord with the construction of massive apartment blocks that, though they have every modern facility, average only 9 square m (100 square ft) in size.",3.2,2.2,3.2,3.0,3.2,3.0,5.698464822407325,3.2358690539396187,3.948224271090588,5,2,3,6.588214717973413e-05,6.050417121667371,3.662138247050855,3.638638150050834,5,2,3,0.00012466780362287998,6.139077043031077,3.45930612122414,3.460718621938782,5,2,3,0.00014979267105133588
IntroHongKong_3169_3219,"Of Hong Kong’s population, 98 percent are Chinese.",3.0,3.0,3.0,3.0,3.0,3.0,6.784935992725225,3.4335863742477626,6.012543844971788,9,1,8,9.05489334815806e-05,7.039248657249669,3.2120763617221235,5.869429455530195,9,2,8,3.8814558502516544e-05,6.998394056931786,3.709329419299963,6.647562919289653,9,1,8,0.0001529182833931983
IntroHongKong_3350_3490,"The Chinese people have been described as hardworking and pragmatic, attitudes that have contributed to Hong Kong’s success.",3.2,3.2,3.2,3.6,2.8,3.2,6.322671057519071,3.5923514836332338,5.96049176351817,9,1,8,9.405970789717897e-05,6.702830888856556,3.1900140549024387,5.879685972078516,9,2,8,2.4036336829922164e-05,6.3759478297278,3.7927121631570513,6.275918235188204,9,1,8,0.00015778446658729618
IntroHongKong_4864_5028,"Across Victoria Harbor, connected by ferry and the MTR rail line, is the Kowloon peninsula with its hotels, nightlife, and almost non-stop shopping.",3.33,3.33,3.33,3.0,3.0,3.0,6.127085225404607,5.303853786468593,4.939811516951632,5,8,3,0.0002000482435947313,6.3298341655165205,5.22118961226219,4.597611119098945,5,8,3,0.00021163816541133843,6.180381006547102,5.498871795597646,5.151285346687398,5,8,3,0.00029871847206247684
Italy_2198_2875,"Into the Initiative's underground bunker: Then, from the bathroom-Initiative across the hall: Into his parent's basement: And into an ice cream truck: Past the the come-hither lesbians: Through the back of the ice cream truck: By means of a passage: That returns him to you guessed it his parents' basement: In which he exits the same door he originally entered it from Buffy's house only to end up in the halls of Sunnydale High and (shortly) an Apocalypse Now parody: The only difference between what Whedon did and Urbino is that you could travel through the side streets of Urbino with a camera and accomplish such feats (minus the Coppola) without needing to cut once .",2.8,3.0,3.0,3.0,3.0,3.0,6.59003989890666,4.367914776269101,3.872284378230801,9,2,5,4.529583155982792e-05,6.855898122006994,4.599958629557284,3.7301687593034654,8,6,2,4.4397082452746374e-05,6.607558659419056,4.491712976750922,4.062095945988493,8,3,2,6.211844724915697e-05
Italy_28_119,The effect of not being on vacation in Italy on a man with a tall stack of papers to grade.,3.0,2.6,3.0,2.4,2.8,2.6,6.37656660256486,3.2374289392387285,3.56772053078536,9,3,2,1.5032138576190888e-05,6.536192379739064,3.385945098743125,3.6880064493544493,8,3,2,1.3881077542929707e-05,6.554320008420992,3.2604275826374436,3.5239950281776817,9,3,2,3.182309133159928e-05
