id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
A_defense_of_Michael_Moore_25366_25494,"If Moore simply chose not to show how he revealed his identification to the salesperson, there is nothing fraudulent about that.",3.0,3.2,3.2,3.0,3.4,3.0,4.858962188225062,3.412965334625718,4.154346179517635,1,1,1,0.011358559497573752,4.72376026981205,3.210633347340748,3.8691490001675857,1,1,1,0.008443389835004166,4.705356190141255,3.3925356588027444,3.79909798234336,1,1,1,0.0159033267399383
A_defense_of_Michael_Moore_2589_2742,"Similarly, the main motivation for the crusades (beyond the promise of wealth) was that Christians were supposedly being slaughtered and had to be saved.",2.33,3.5,3.17,2.4,3.0,2.8,5.200420933800351,4.078752735886415,4.9647526870810355,1,1,1,0.01409046678666565,5.052163301277588,3.7388472744631427,4.57976763677912,1,1,1,0.01000758518119885,5.306488957804065,4.299001296012219,4.888564708317286,5,5,5,0.024429736795524157
A_defense_of_Michael_Moore_28503_28678,"His next project has the working title ""Fahrenheit 9/11: The temperature at which freedom burns"", and he intends to launch it shortly before the next US presidential election.",3.0,2.75,3.25,3.2,3.4,3.2,5.807141168775909,4.8590290384298225,4.866074754570532,6,6,6,0.01143139547638231,5.774829753447112,4.882012697436227,4.631805393526721,7,5,3,0.009207046151546284,5.81418789643154,4.7381898547211225,4.786977613086121,5,5,5,0.012898743692536865
A_defense_of_Michael_Moore_28769_28897,"After all, the same kind of PR blitz was started against the previous record-holding documentary: ""Roger & Me"" by Michael Moore.",2.8,2.6,3.0,3.0,2.75,3.0,5.453016292704786,4.45194293968421,4.665329846179955,1,1,1,0.012799100700144528,5.608214617752489,4.559602307325932,4.632448058645975,6,6,6,0.013218225218673567,5.612714726501617,4.502290852366943,4.682758845439215,1,1,1,0.016036824081855854
A_defense_of_Michael_Moore_28930_28964,This text is in the public domain.,3.0,2.6,3.0,3.0,2.6,2.6,4.804066998362522,3.0382769837105386,3.723056578205587,1,1,1,0.011827593834708015,4.8338636803440345,2.8283824224318734,3.318356801858437,1,1,1,0.00957704040969227,5.051552226415842,3.4427794693873937,3.4337205553326555,5,3,2,0.01992196048076518
A_defense_of_Michael_Moore_5050_5125,It is no more so than any other successful documentary of the last decades.,3.0,2.6,2.8,3.0,2.6,3.0,4.784226975318589,3.5835120146537203,4.4638977612123085,1,1,1,0.020557589547709483,4.996372987544143,3.4207323739725584,4.2682188646729475,5,3,4,0.01965410555348739,5.254034312038431,3.723593518833085,4.418189655656127,5,5,5,0.02499616831783827
A_defense_of_Michael_Moore_5491_5647,"In an interview with the Wall Street Journal, linked from your site, an employee claims that the gun would have been ""normally"" picked up at another dealer.",3.2,3.2,3.2,2.8,3.0,3.2,4.599306327283203,3.461834326684393,3.921283636087315,1,1,1,0.008251512766155659,4.645082531913844,3.438536845773293,3.7575377927638076,1,1,1,0.006394794983369856,4.685735954899135,3.3245507037352717,3.88135881622913,1,1,1,0.0080329166079287
A_defense_of_Michael_Moore_6357_6417,There is nothing inaccurate whatsoever about the bank scene.,3.0,3.0,3.0,3.0,3.0,3.33,5.822361307005171,3.2979234836042495,4.187231449638572,1,1,1,0.011862658840605462,5.593813969430643,3.228406829294671,3.8059459999771814,5,3,3,0.011370832078220375,5.6085384528206355,3.642490472664917,3.842344236150523,5,3,2,0.022776315810130773
A_defense_of_Michael_Moore_6805_6892,"This is perhaps the criticism repeated the most often, and it also the most inaccurate.",2.8,3.0,3.0,3.0,3.0,3.0,3.6670364592529463,3.9808592145614976,4.421291153199727,1,1,1,0.006100134076388584,3.773558526078005,3.6545490092906094,4.260899210778475,1,1,1,0.005450543302360251,4.324522560446935,4.215699197015866,3.987860571620579,1,1,1,0.008762124251093985
A_defense_of_Michael_Moore_6893_6965,"First, the actual quotes from the film are often reproduced incorrectly.",2.75,3.0,3.0,2.4,2.8,2.4,3.322758109175794,3.2884241802640943,3.6745627886627252,1,1,1,0.005818760585211574,3.506787951191043,3.76568353320965,3.8821332931427066,1,1,1,0.007314206386894834,3.869035491086907,3.507431370942404,3.617243028126886,1,1,1,0.007651741282506036
A_defense_of_Michael_Moore_7288_7473,"""I guess I don't see that specific connection because the missiles that you're talking about were built and designed to defend us from somebody else who would be aggressors against us.""",2.4,3.4,3.4,2.8,3.4,3.0,5.008441670380932,3.802019753520465,4.112305957418943,1,1,1,0.009065777747575368,5.051219237847485,3.6361952146322443,3.770337403566602,1,1,1,0.006530036257488714,5.310322568701562,4.018177420171519,3.985329811381372,5,3,2,0.012021413637947977
A_defense_of_Michael_Moore_7523_7651,"Moore is not from Colorado -- his question is generic, not meant to refer specifically to the Lockheed Martin plant in question.",2.75,2.75,3.5,3.0,2.75,3.25,4.651407610588205,3.479788384510201,3.9775904226779306,1,1,1,0.008765789609310648,4.677160939268276,3.388438136777308,3.888912003635118,1,1,1,0.007118554548529834,4.9361528327865205,3.5410317507203777,3.8943677258204965,1,1,1,0.010905195401538328
A_defense_of_Michael_Moore_7757_7888,"However, critics of Moore have cleverly ignored McCollum's response and presented Moore as spreading lies about the Lockheed plant.",3.0,2.8,3.2,2.4,3.2,3.4,3.7678568247249395,3.2401521727434375,3.6033559992621313,1,1,1,0.006584770702373933,3.7520821246534455,3.3570761126641226,3.66523719810838,1,1,1,0.005195351736471481,4.133240381148877,3.5832398664076703,3.6300997645157262,1,1,1,0.010990682547035337
A_defense_of_Michael_Moore_9773_10025,"The ""visual of a billboard and a narration"" is viewed by you as evidence that Moore is trying to somehow tie the two events together, when in reality, it is quite obvious that he does it to separate the introduction of Heston from his speech in Denver.",2.75,3.0,3.25,3.0,2.5,3.0,4.066129862075746,3.9381474568468913,4.502405266033828,1,1,1,0.012079980632461523,3.873797004576023,3.593296885437601,4.270363181439011,1,1,1,0.008709309937923708,4.5916496103894096,4.02332933118264,4.542269734019088,1,1,1,0.015662792575837636
Acephalous-Cant-believe_1410_1424,I should know.,3.0,3.0,3.2,3.0,3.0,3.0,5.199738100562091,4.433027656070285,4.871098486687297,5,5,5,0.01964207617157773,5.317110835451419,4.30448095213534,4.601926554950431,5,3,3,0.014675609746809539,5.110910685671055,4.567530152954235,4.430513342856674,5,5,5,0.03006497815912429
Acephalous-Cant-believe_1575_1667,Just saying....it seems I have more life now then you have and we know how little I get out!,2.6,3.8,3.6,2.6,2.8,3.2,4.681169213984878,4.967730896259956,4.752254732328569,1,1,1,0.005199897465971865,4.532973594906215,5.198425705528867,4.5871223773005525,1,1,1,0.004998684106307411,5.14199601943744,5.5571429546016935,4.646791094307227,5,7,3,0.00608149122170544
Acephalous-Cant-believe_3023_3152,"I don't remember if you've made noises here before about turning these into a book, but if you do you've got at least one reader.",3.4,3.4,3.6,3.2,3.2,2.8,5.335858797128237,4.582735619620694,4.803283444399074,5,5,5,0.013293863812828622,5.5103405969117105,4.305158602736639,4.491834898860492,5,3,3,0.011836426644540612,5.36711232804034,4.8609075216554745,4.721289233845429,5,5,5,0.02095907637492957
Acephalous-Cant-believe_819_984,"It may also be that I remember the scene of their writing, which would have been in the old apartment, i.e. the place I barely remember ever having lived in anymore.",3.0,3.0,2.8,3.0,3.0,3.0,5.016734008769054,4.3364139220677185,4.734044734297229,5,5,5,0.016967121341566308,5.091197975271636,4.1303474763797166,4.375696364450459,5,3,3,0.014833406258102646,5.187056971231414,4.496484275357134,4.3878096710742085,5,5,5,0.024008174295356757
Acephalous-Cant-believe_986_1160,"If you have absolutely nothing better to do on a Friday night, feel free to scan through my 2009 archives and tell me what you think should be included in the ""Best of"" post.",3.0,3.2,3.2,3.0,3.0,3.2,5.208513104150867,3.9620755865323813,4.348381002157174,1,1,1,0.012068459708620208,5.222155734204307,3.905693322061146,4.116412833051368,3,3,3,0.01142807333465681,5.3966486632872686,4.065787025463508,4.3600019840576545,3,3,3,0.018038503456644144
Acephalous-Internet_1659_1776,That I can access detailed information about events I have no right remembering in detail is another matter entirely.,2.8,3.0,3.4,3.4,3.4,3.2,4.519937068455209,4.079025562884876,4.656202477827765,1,1,1,0.010383756762879557,4.594323637138274,4.180110552305882,4.601519372443407,1,1,1,0.009214655344643257,4.961458062484233,4.667885868598024,4.564212224321642,5,5,5,0.019244286372498032
Acephalous-Internet_2235_2298,"I remember him being ineffective, and as it turns out, he was .",2.6,3.0,3.2,2.8,3.0,3.0,4.189185520990283,4.017401207636263,4.436292988879539,1,1,1,0.010709615083920107,3.909006944157608,3.8015756569527266,4.1142900449085404,1,1,1,0.008209228206787864,4.5699161455196,4.247044918769995,4.161943754372842,1,1,1,0.014292141932679844
Acephalous-Internet_2299_2485,"Now that I remember him, which I didn't before, I remember him as being the pitcher who'd pitched for 1) the team the Mets faced to get to the '86 Series and 2) the one they faced in it.",3.0,3.0,3.2,3.0,3.0,3.0,5.4215920092697845,4.0756135099169,4.803568973688839,1,1,1,0.008336503132734912,5.661324381945164,3.9110132738371384,4.656002646691636,7,4,5,0.007081669381361492,5.8356861473616775,4.098552027250587,4.8561786401394365,7,4,5,0.008341486445181292
Acephalous-Internet_3515_3545,But burned out toward the end.,2.4,2.4,2.8,2.8,2.8,2.8,4.984413368450902,4.381990633823243,4.504106081607273,1,1,1,0.013544739704862481,4.590386143477427,4.13091187956056,4.1813930337560885,1,1,1,0.009784021857824928,4.99583107532157,4.495690003000805,4.00174472956905,1,1,1,0.014435397835863107
Acephalous-Internet_3830_3982,"Having given up on watching the actual sport, mention of baseball now only sparks memories of The Old Man and the Sea and the old time baseball writers.",3.0,3.2,3.0,3.2,2.6,3.0,4.207996487729854,3.2642658611718947,4.151817156360579,1,1,1,0.005700162535471932,3.4832853823920416,3.1453258415383067,3.6825525481484824,1,1,1,0.00424377862480052,4.842790227758257,3.4729809391331026,4.163336172325275,1,1,1,0.007801722670643284
Ant_Robot_10575_10869,"Ants themselves rely primarily on chemical information taken in through their antennae, and to mimic this, Antie will have chemical sensing and emitting “stalks” with which to both interact with other ants (who may be surprised to find an ant without antennae) and take in chemical information.",3.0,3.2,3.0,3.0,3.0,3.0,5.211480383330421,4.312884076855239,4.76024961943483,5,5,5,0.01863408710480279,5.233917262500009,4.401388084617587,4.674894319427922,5,5,5,0.020027475510085442,5.072615236496691,4.57055496421075,4.848679037505605,5,5,5,0.035597779974960476
Ant_Robot_1140_1262,Such a robot would allow for both long-term studies of ant-robot interactions and studies of task-switching in the robots.,3.0,3.2,3.0,3.67,3.0,3.0,5.831675659762038,4.055943154052838,4.798916390202809,5,3,4,0.015054719640100384,5.878408629614407,3.834026042415711,4.515235526154564,6,3,4,0.011061093763693715,5.508558242242033,4.1046999550620065,4.775204055261179,5,5,5,0.032346566697604766
Ant_Robot_11943_12301,"Returning successful patrollers have an even greater effect on foraging activity: foragers will not leave the nest unless a patroller returns (Gordon, 2002), and the rate of foraging in a colony can be controlled by rolling glass beads coated with cuticular hydrocarbons extracted from patrollers into the nest (Gordon & Greene, 2003; Greene & Gordon, 2007).",3.0,3.0,3.2,3.5,2.5,3.5,5.152553041733219,4.996997814313741,4.766572856392164,5,5,5,0.020824924036134684,5.205364484558022,5.190842977240347,4.698639304077698,5,5,5,0.021651160751161583,5.40338951366779,5.049150751951941,4.834247471397167,5,5,5,0.03384556637574394
Ant_Robot_12302_12451,"Midden seems to be marked in some olfactory way, since removing midden from nests makes them more likely to be invaded by other species (Gordon, 35).",2.83,2.83,3.17,2.8,3.0,3.0,4.814502604993999,3.752622820247707,4.5165491145303545,3,3,3,0.011222734792007439,4.949040639773267,3.8436533379781896,4.314844527886894,5,3,3,0.009694886577849565,5.0192104299028575,4.138264706794921,4.384347953179882,5,5,5,0.020324932106632006
Ant_Robot_12604_12740,"All of these chemical receptors will be arranged in an array on a pair of chemical stalks, with four of each type of receptor per stalk.",3.0,2.33,3.33,3.0,3.0,3.0,4.831754171510095,4.629227114576658,4.864883590097392,5,5,5,0.019474842921376623,5.05707752408799,4.621576852848325,4.839776513934718,5,5,5,0.025810168853871326,4.995548377207113,4.99715705754476,4.991451109491272,5,5,5,0.02753562550477209
Ant_Robot_18749_19096,"These will be located in different places: the sprayer for the successful patroller pheromone will be located on the rear at the base of Antie, corresponding to the glands that researchers believe the ants drag along behind them to mark returning paths, while the successful forager and cuticular hydrocarbon sprayers will be located on the skirt.",3.0,2.67,3.0,3.0,2.8,3.0,4.845081917106151,4.525466243002277,4.501778582559248,3,3,3,0.014954271409003251,4.705307818590327,4.452766935137589,4.479635058687111,3,3,3,0.01619932882911061,4.93480709242314,4.67771447249099,4.47249877360227,5,5,5,0.028231467643905914
Ant_Robot_19422_19434,The Behavior,3.0,2.75,3.0,3.0,2.8,3.0,5.270895868655502,4.662372085934807,4.601854308737055,5,5,5,0.016310627302459794,5.249988289882731,4.690367374803554,4.505758502869459,5,5,5,0.01477983871247841,5.328527055552645,4.980617029813605,4.393679109068495,5,5,5,0.021398507834890855
Ant_Robot_2369_2473,Antie will be equipped to navigate in this environment and will be designed to find seeds in sandy soil.,3.0,3.0,3.2,3.0,3.0,3.2,5.307425457035322,4.057330277165304,4.7402493378375485,5,3,4,0.012250480248884482,5.230486913755404,4.075514859498007,4.531426661814567,5,3,4,0.01235032406619,5.23729956295872,4.2300935669688275,4.524064228595284,5,3,3,0.022047851567961452
Ant_Robot_25960_26089,"The orientation and distance should be calculable by the polarization pattern according to the system set up by Lambrinos, et al.",3.0,3.0,3.0,3.0,2.6,3.0,5.117200128763625,4.136881375502921,4.849787030542988,3,3,3,0.012183120047945384,5.1895215946670525,4.18811477293432,4.788325641311481,5,3,4,0.014861775944435987,5.285375802175079,4.907657822058981,5.062008351617196,5,5,5,0.027412197267682282
Ant_Robot_27478_27583,"In-nest navigation will be a function of the temperature, read by Antie’s thermometer and a light source.",3.2,3.0,3.2,3.2,2.8,2.8,4.712770313795399,3.495368173604577,4.318782020573419,3,3,3,0.009718143958007398,4.898385585072177,3.666728221979351,4.26008821019568,3,3,3,0.011284033740741703,4.892415957691467,3.998787764070811,4.415959001359163,3,3,3,0.022323929714789595
Ant_Robot_32198_32401,"Antie will also need to follow several different kinds of chemical gradient trails: it will need to track the trails left by successful patrollers, and localize the source of food-odors and midden-odors.",3.2,3.2,3.2,3.0,2.8,3.2,5.250044547165985,4.304564026899988,4.598593480375813,5,5,5,0.01436025602364444,5.282304455547367,4.225296539929811,4.485487355396458,5,3,3,0.01540370724169746,5.149171772973846,4.423520598933862,4.495466934688068,5,5,5,0.02200713942107407
Ant_Robot_34459_34606,"When both sonar sensors are stimulated simultaneously, Antie will check hydrocarbon inputs and determine whether the detected object is a nestmate.",3.0,3.0,3.0,3.0,3.0,3.0,5.373591432271847,4.290216552938261,4.489265877342129,5,5,5,0.01689020114508586,5.4929513827963685,4.300283143880371,4.482853569707367,5,3,3,0.019144390849384286,5.397058871895671,4.697780095102033,4.781029753917428,5,5,5,0.037121520126822086
Ant_Robot_39687_39828,"In order to perform both of these functions, Antie will need a subroutine to explore in a zig-zag fashion, as harvester ants do (Gordon, 34).",3.0,3.0,3.0,2.8,3.0,3.0,4.942062477698457,3.811233598399629,4.902735786073949,5,3,5,0.010944411445879224,4.9377775599711775,3.817133699256752,4.654723868883124,5,3,5,0.012361435163259214,5.006402016977383,4.28150190608047,4.939384128220475,5,5,5,0.027306872234274658
Ant_Robot_50291_50564,"Workers probably switch to patrolling based on their perceived life expectancy and as a function of a gene whose expression changes between young and old ants, and this is easily emulated using a clock pulse counter in Antie’s CPU that will count its “age” since last boot.",3.0,2.8,2.8,3.0,3.0,3.0,5.104861954445106,4.288920027286315,4.586585780036427,1,1,1,0.009826096243969426,4.955216342613846,4.329918070222574,4.472089251454658,5,3,3,0.01124629554323931,5.139170128110063,4.369750396324044,4.953560689940241,5,5,5,0.021782590652252843
Ant_Robot_8373_8595,"The sonar will constantly be detecting nearby objects and initiate an escape maneuver when their inputs pass a certain threshold of stimulation, and the bump sensors will, when depressed, also initiate the escape function.",3.0,3.0,3.0,3.0,3.6,3.2,5.230139474004886,4.846368041202021,4.747777553748679,5,5,5,0.018780031123648677,5.15892925325678,4.975740318604755,4.689513355190215,5,5,5,0.02087588470571963,5.266364690041628,5.12458330953454,4.781192320478967,5,5,5,0.0306249820869702
Ant_Robot_9255_9487,"Antie would use a system for processing the input from its polarization compass based on the compass designed by Lambrinos, Moller, Labhart, Pfeifer and Wehner in 2000, consisting of two photodiodes with blue filters and polarizers.",3.0,2.67,3.0,3.0,2.8,3.2,5.176781722543669,4.369223786669609,5.1454445176123045,5,5,5,0.016965006530985302,5.204198820636824,4.316110976936566,4.9782108289036024,5,3,4,0.017257313939975778,5.188167379630497,4.8041899991322445,5.42590091679708,5,5,5,0.02477181450573747
Ant_Robot_9496_9857,"The difference of their logarithmized signals would be returned to Antie, who will use a simultaneous model to navigate returns to the nest: Upon each exit from the nest, Antie will take a single 360o scan of the sky, and will orient itself according to an analytical procedure to derive compass information from different polarization patterns perceived later.",3.0,2.5,3.0,3.0,2.67,3.0,4.922205475968503,4.825111651304736,4.860187210289525,5,5,5,0.016717091178710106,4.942247644202416,4.9570820092855055,4.813608612580273,5,5,5,0.019241676353889216,5.105395828017711,5.156694603203928,5.0866938493728275,5,5,5,0.02743116784264712
Anti-Terrorist_1812_1901,"So the Bush administration can keep claiming that we are safer now, under their policies.",3.0,3.0,2.6,3.0,3.0,3.0,4.633335091701795,4.392392783523382,4.656554800370276,1,1,1,0.009909656624534748,4.977968392095497,4.328689356368859,4.618842432710263,1,1,1,0.008123302644813224,4.627708963462911,4.586268604986564,4.605436389695045,1,1,1,0.012847778155773724
Anti-Terrorist_239_270,"BACKGROUND , September 11, 2004",3.0,3.2,3.0,3.0,3.0,3.0,5.008726423088398,4.484424831034146,4.538762031206549,1,1,1,0.01550728289745589,4.868265564151835,4.769276526739654,4.603272826374643,1,1,1,0.012666777166406617,5.226106122205888,4.700475556817389,4.539598922605048,5,5,5,0.01962661476676095
Anti-Terrorist_2830_2852,NEUTRALIZING TERRORISM,2.4,3.6,3.6,3.2,3.2,3.2,4.700374239349383,4.080203092889611,4.357664711651073,5,5,5,0.05018822723722447,4.898678690614412,3.5742744518999903,3.856365178749581,5,3,3,0.026138092889549477,4.792231910209788,3.8033061264648653,4.19604232851723,5,5,5,0.04782215385511386
Anti-Terrorist_4031_4279,"Beyond these two sources, there is virtually no terrorist activity in the world, with the possible exception of localized disputes such as in Northern Ireland and occasional domestic episodes in various places involving isolated disaffected groups.",3.0,3.2,3.2,2.86,2.86,2.71,4.8322267221493505,3.4182062210483237,4.113521739422194,1,1,1,0.012513705690424027,4.808500994838612,3.1396529843481433,3.7379334507509006,5,3,3,0.007764537266390331,4.848165684300568,3.41163752233634,3.9067211320781383,5,3,3,0.018565933385449145
Anti-Terrorist_532_697,"Before 9/11, terrorism was confined to a small number of extremist individuals, loosely linked by radical Islam and hatred of Israel and its sole supporter, the USA.",3.0,3.0,2.8,2.8,3.2,3.2,4.275153279518392,3.2431468832652666,3.944797106741216,1,1,1,0.007533362750410024,4.0502343334695485,3.0677703591126404,3.6661032169458645,1,1,1,0.005151266256858594,4.690431101764686,3.37089280017638,4.017760020814205,1,1,1,0.011056325300493532
Bartok_1060_1087,Harmonic Structure and Form,3.2,2.6,3.0,3.2,2.8,2.8,5.443295586756092,4.159025097170165,4.82697317633232,5,5,5,0.023323801832730043,5.532590927538132,3.737602620370266,4.486541713819332,5,3,4,0.01713271562973382,5.3894158404917665,4.324313519078822,4.5755030200251285,5,5,5,0.03246026176838393
Bartok_11929_12054,"As Example 10 shows, the chords are more-or-less in duple meter (4/8 and 2/8) with one “hiccup” occurring in the 5/8 measure.",3.0,3.0,3.0,3.2,2.8,2.8,5.429378048967762,4.672310282280919,5.474430767913887,6,6,6,0.011846638950711372,5.4628199955701575,4.450405780371922,5.357506574552592,6,4,5,0.015477446791548923,5.050222964120206,4.7140681525544395,5.511869813088191,5,5,5,0.017383424334062793
Bartok_13452_13591,"Note that the initial G♯ is a pickup to the section in C♯, which fills in the whole-tone descent from E♭ to C♯ with the intervening fourth.",3.0,2.67,3.0,3.0,3.0,3.0,5.819589918162268,4.843643923198629,5.637030671322412,6,6,6,0.011880660630562201,5.763231298884266,4.7100276600138935,5.549826143179217,6,6,6,0.014581987088251886,5.541334564574143,5.0237609566382675,5.7194582946999235,5,5,5,0.01717530451785412
Bartok_14380_14467,"E♭, furthermore, is not convincingly established as a dominant-functioning tone at all.",2.8,3.4,3.0,3.0,3.0,3.0,4.912469572815597,3.902580115583082,5.1223980246912095,1,1,1,0.005003607319500227,4.979955226566762,3.7213446152361502,4.89165319718231,1,1,1,0.006051558459019592,5.093428603772654,3.9798051325850974,4.567515011364183,1,1,1,0.00811585133261246
Bartok_15999_16176,"Hence, measures 155-210 constitute the bass progression B-E♭-D♭-B; the same stepwise descent (E♭-D♭) occurred in the first theme group while F rather than B was being prolonged.",3.0,2.4,3.4,3.0,2.8,3.0,5.17124121758202,4.742035469524934,5.822068138624768,6,7,8,0.008644316085430223,5.413384633876693,4.695981717408335,5.754704967799157,6,5,7,0.010881569339782826,5.054973553009054,4.9068134805955985,5.783126963731242,5,5,5,0.018036699554841894
Bartok_17358_17446,"“a transformation in rhythm and contour of the second head-motive of [the first-theme],”",3.0,3.0,3.0,3.0,2.33,3.0,5.3337505192743935,4.8987552582063945,5.607796419035772,6,6,6,0.012285359110201736,5.54942027409299,4.681793024297074,5.4143397699458315,6,6,6,0.013122851758465809,5.2227554545554895,5.272027593156891,5.414992478052099,5,5,5,0.021204189061207326
Bartok_17465_17477,"Wilson, 182.",3.0,3.0,3.0,3.0,2.8,3.0,4.407965601003449,3.560230494981324,4.0978416330598035,1,1,1,0.010081389361378238,4.440683764777553,3.4875596430425198,3.891742665979514,1,1,1,0.008413450644223865,5.066224036438202,4.395704171079452,4.364310993911291,1,1,1,0.01904051486856223
Bartok_18730_18809,The second section of the development is in C♯ (which is sometimes spelled D♭).,3.0,2.8,3.0,2.8,2.4,2.6,5.284749060003099,4.497709616689496,5.068451753289948,5,5,5,0.013803798646762884,5.436073562126349,4.122722241725653,4.756790565750535,5,3,5,0.012548329890720508,5.260492192843071,4.661917408984938,4.764734702756999,5,5,5,0.01707705919313962
Bartok_18997_19170,"Although the C♯ major chord in measure 293, preceded by A♭ major (V) in measure 285, suggests C♯ as tonal center, the tonality is not strongly established until measure 303.",3.0,3.25,3.5,3.0,3.0,3.2,5.2794650582296025,4.605463672821843,5.540414336662016,6,6,6,0.012796533416711896,5.377868993012138,4.414549428312402,5.5492785664578435,6,5,7,0.015926391163265614,5.212957858619475,4.645209049905256,5.560429543697186,5,5,5,0.018652213348766346
Bartok_20117_20365,"The third section of the development takes the trombone motive from the transition between the first and second sections of the exposition shown in Example 12, transposed to begin on F, and turns it into a fugato sequence, reproduced in Example 17.",3.0,3.2,3.2,3.0,3.0,3.33,5.415702072744743,4.6681142637541395,5.64462123658717,5,5,5,0.016144947498439675,5.46752231591031,4.642810658140398,5.535145681310844,5,5,5,0.01786751873307218,5.012430501564944,5.067686379156692,5.76088097437062,5,5,5,0.02440380640964785
Bartok_23488_23626,"In the recapitulation of this theme, shown in Example 19, the first chord is an F-major chord, and the A♭ is replaced by A♮ in the melody.",3.0,2.83,3.0,2.8,2.8,3.4,5.55379585481071,4.209426668685181,5.755712343721946,5,3,7,0.00858038764757528,5.74168057681929,4.205045835571994,5.847186314662263,5,3,7,0.010856317641695996,5.249434118993671,4.49090103302054,5.85280177792065,5,3,7,0.01593577543790578
Bartok_2666_2761,"The abbreviations FTG and STG stand for First Theme Group and Second Theme Group, respectively.",3.0,3.0,3.0,3.0,2.6,3.0,4.651665114093239,3.418752555977304,4.430819471663074,3,3,3,0.013824355575510846,4.7617733239441,3.3092834223585923,4.099016442467358,3,3,3,0.012528277393313629,4.852272052204379,3.812105454238389,4.289834219299726,5,3,3,0.02456522907897282
Bartok_2957_3173,"While “tonality” in this piece (and in Bartók’s music in general) is quite different from its classical interpretation, we find that the harmonic structure is at least analogous to the standard sonata-form structure.",3.2,3.0,3.0,3.0,2.6,3.0,5.464122659653146,4.393180737709445,5.617643839886083,5,5,5,0.01842034079138883,5.349714658643639,3.962122177406204,5.441343585443368,5,3,7,0.0186085629503114,5.169606658703397,4.271722266905835,5.5171978732756735,5,5,5,0.02980497480063181
Bartok_4414_4598,"Bartók has often applied a tonic-dominant relationship to a pitch-class and its tritone partner, and even admits to using that as a compositional framework in his fifth string quartet.",2.8,2.8,3.2,3.0,3.0,3.0,6.052462623967174,4.454580833730341,5.916040588666712,6,6,6,0.012848297046784887,6.012532255718216,4.287299575917732,5.865682820824352,6,4,6,0.013435298889029787,5.6522656574786865,4.4623112548297135,5.784062337563988,5,5,5,0.022923783934248952
Bartok_5742_6025,"The Introduction does not relate thematically to any of the main sections of the movement—in fact, it is the third movement that draws its thematic material from this section—but the harmonic and motivic principles at play here foreshadow some important elements of the entire piece.",3.0,2.8,3.0,3.0,3.2,3.0,5.453497100470086,4.430937964920524,5.4178356202656275,5,3,5,0.013398496997686294,5.571116605082911,4.193506010942802,5.285531384065463,5,3,5,0.013327113965802504,5.358447355255386,4.7431084630166875,5.502901518510949,5,5,5,0.02156194448130253
Bartok_6177_6348,"The pentatonic set here is exclusively a pitch-class set, and its incarnations throughout the movement are devoid of any connotations associated with the pentatonic scale.",3.0,3.0,3.2,3.0,2.8,3.0,5.250635052105275,3.226138534144014,5.425604679384214,1,1,1,0.005137558321106984,5.396048924074917,3.2371466722902795,5.476886311218452,5,3,7,0.007000887994664736,4.973769633892236,3.631570474272659,5.362187904575752,1,1,1,0.012850437043869544
Bartok_7330_7450,Example 5 shows the true dominance of the perfect fourth; the set created is a ten-note set derived by stacking fourths.,2.8,3.2,3.0,3.0,2.6,2.8,5.683078987638598,4.424549112791101,6.0931753847062,6,5,8,0.0040017954208363534,5.839006779296132,4.445821970734043,6.300737528177109,6,5,8,0.004309208518014033,5.4478609282379376,4.741459948961541,6.436372202495954,6,7,8,0.008349450991860342
Bartok_7469_7600,If we begin from the final D♯ and ascend the circle of fourths until we reach C we obtain the entire set presented in this example.,3.0,3.0,3.2,3.0,3.0,3.0,5.489830566848244,4.096228976265667,5.301402069923146,1,1,1,0.008049489644621544,5.5952886571155185,3.9599983929480693,5.166597502252184,6,3,5,0.009052296810696572,5.090424540074875,4.511548906717573,5.487165208365226,5,5,5,0.015486699398074002
Black_and_white_1115_1256,What exactly is the debate between colorlessness vs color and more specifically can black and white be considered non-colors?,3.0,3.0,3.0,2.8,3.2,3.0,4.890034235160712,4.270435550843693,5.198872769327346,1,1,1,0.01609924442876661,4.884451148847312,4.04358103792175,5.078086206440403,1,1,1,0.014746924750219619,4.893624970336809,4.064758149848038,5.121842261747495,1,1,1,0.02235992807435032
Black_and_white_14360_14587,"Wearing black and white also marked the distinction of labor between men and women and in a highly rigid and segmented society, the wearing of different colors seemed the most obvious way to do so.",3.0,2.6,3.2,2.8,3.2,3.0,4.908826339946156,4.2386450364657735,4.834962879256671,1,1,1,0.011952789430131077,5.021433270085182,4.200371346224269,4.624405301144071,1,1,1,0.010283737089120603,5.013664981689927,4.218882936494269,4.702416418326456,5,5,5,0.016896804503709697
Black_and_white_15104_15300,"Above all, it is believed that the expanse of literacy and the printed word, mainly the newspaper, had a profound effect in influencing the choice of black and white.",3.33,3.33,3.33,3.33,3.33,3.67,4.858637664421005,4.356065965455629,5.173260123911285,1,1,1,0.013614038728308188,4.827907503442855,4.26970886393575,4.978991143730794,1,1,1,0.012660013889341038,4.9178775200667015,4.321107801200509,5.127539618598091,5,5,5,0.017909861271787432
